PurchaseOrderID,MaterialID,SupplierID,SupplierName,OrderDate,ExpectedDeliveryDate,ActualDeliveryDate,QuantityOrdered,UnitCost,TotalCost,Status
PO000880,M21,S03,Vindhya Herb Traders,2024-09-30,2024-10-15,2024-10-15,680,260.0,176800.0,Delivered On Time
PO000881,M21,S03,Vindhya Herb Traders,2024-10-14,2024-10-29,2024-10-29,580,260.0,150800.0,Delivered On Time
PO000882,M21,S03,Vindhya Herb Traders,2024-10-28,2024-11-12,2024-11-12,670,260.0,174200.0,Delivered On Time
PO000883,M21,S03,Vindhya Herb Traders,2024-11-18,2024-12-03,2024-12-03,590,260.0,153400.0,Delivered On Time
PO000884,M22,S04,Shree Base Materials Co.,2022-01-10,2022-01-20,2022-01-20,70,180.0,12600.0,Delivered On Time
PO000885,M22,S04,Shree Base Materials Co.,2022-02-07,2022-02-17,2022-02-17,50,180.0,9000.0,Delivered On Time
PO000886,M22,S04,Shree Base Materials Co.,2022-03-07,2022-03-17,2022-03-17,50,180.0,9000.0,Delivered On Time
PO000887,M22,S04,Shree Base Materials Co.,2022-04-11,2022-04-21,2022-04-21,50,180.0,9000.0,Delivered On Time
PO000888,M22,S04,Shree Base Materials Co.,2022-05-16,2022-05-26,2022-05-26,50,180.0,9000.0,Delivered On Time
PO000889,M22,S04,Shree Base Materials Co.,2022-06-20,2022-06-30,2022-06-30,60,180.0,10800.0,Delivered On Time
PO000890,M22,S04,Shree Base Materials Co.,2022-07-18,2022-07-28,2022-08-04,50,180.0,9000.0,Delivered Late
PO000891,M22,S04,Shree Base Materials Co.,2022-08-15,2022-08-25,2022-08-25,50,180.0,9000.0,Delivered On Time
PO000892,M22,S04,Shree Base Materials Co.,2022-09-05,2022-09-15,2022-09-15,70,180.0,12600.0,Delivered On Time
PO000893,M22,S04,Shree Base Materials Co.,2022-09-19,2022-09-29,2022-09-29,60,180.0,10800.0,Delivered On Time
PO000894,M22,S04,Shree Base Materials Co.,2022-10-03,2022-10-13,2022-10-13,60,180.0,10800.0,Delivered On Time
PO000895,M22,S04,Shree Base Materials Co.,2022-10-17,2022-10-27,2022-10-27,60,180.0,10800.0,Delivered On Time
PO000896,M22,S04,Shree Base Materials Co.,2022-10-31,2022-11-10,2022-11-10,70,180.0,12600.0,Delivered On Time
PO000897,M22,S04,Shree Base Materials Co.,2022-11-14,2022-11-24,2022-12-01,60,180.0,10800.0,Delivered Late
PO000898,M22,S04,Shree Base Materials Co.,2022-11-28,2022-12-08,2022-12-08,60,180.0,10800.0,Delivered On Time
PO000899,M22,S04,Shree Base Materials Co.,2022-12-12,2022-12-22,2022-12-22,80,180.0,14400.0,Delivered On Time
PO000900,M22,S04,Shree Base Materials Co.,2022-12-26,2023-01-05,2023-01-05,60,180.0,10800.0,Delivered On Time
PO000901,M22,S04,Shree Base Materials Co.,2023-01-09,2023-01-19,2023-01-19,60,180.0,10800.0,Delivered On Time
PO000902,M22,S04,Shree Base Materials Co.,2023-02-06,2023-02-16,2023-02-16,50,180.0,9000.0,Delivered On Time
PO000903,M22,S04,Shree Base Materials Co.,2023-03-13,2023-03-23,2023-03-23,50,180.0,9000.0,Delivered On Time
PO000904,M22,S04,Shree Base Materials Co.,2023-04-17,2023-04-27,2023-04-27,60,180.0,10800.0,Delivered On Time
PO000905,M22,S04,Shree Base Materials Co.,2023-05-22,2023-06-01,2023-06-01,50,180.0,9000.0,Delivered On Time
PO000906,M22,S04,Shree Base Materials Co.,2023-06-26,2023-07-06,2023-07-06,60,180.0,10800.0,Delivered On Time
PO000907,M22,S04,Shree Base Materials Co.,2023-07-24,2023-08-03,2023-08-03,50,180.0,9000.0,Delivered On Time
PO000908,M22,S04,Shree Base Materials Co.,2023-08-21,2023-08-31,2023-08-31,60,180.0,10800.0,Delivered On Time
PO000909,M22,S04,Shree Base Materials Co.,2023-09-04,2023-09-14,2023-09-14,50,180.0,9000.0,Delivered On Time
PO000910,M22,S04,Shree Base Materials Co.,2023-09-25,2023-10-05,2023-10-05,90,180.0,16200.0,Delivered On Time
PO000911,M22,S04,Shree Base Materials Co.,2023-10-02,2023-10-12,2023-10-12,50,180.0,9000.0,Delivered On Time
PO000912,M22,S04,Shree Base Materials Co.,2023-10-16,2023-10-26,2023-10-26,50,180.0,9000.0,Delivered On Time
PO000913,M22,S04,Shree Base Materials Co.,2023-10-30,2023-11-09,2023-11-09,70,180.0,12600.0,Delivered On Time
PO000914,M22,S04,Shree Base Materials Co.,2023-11-13,2023-11-23,2023-11-30,60,180.0,10800.0,Delivered Late
PO000915,M22,S04,Shree Base Materials Co.,2023-11-27,2023-12-07,2023-12-07,70,180.0,12600.0,Delivered On Time
PO000916,M22,S04,Shree Base Materials Co.,2023-12-11,2023-12-21,2023-12-21,60,180.0,10800.0,Delivered On Time
PO000917,M22,S04,Shree Base Materials Co.,2023-12-25,2024-01-04,2024-01-04,70,180.0,12600.0,Delivered On Time
PO000918,M22,S04,Shree Base Materials Co.,2024-01-08,2024-01-18,2024-01-18,60,180.0,10800.0,Delivered On Time
PO000919,M22,S04,Shree Base Materials Co.,2024-02-05,2024-02-15,2024-02-15,60,180.0,10800.0,Delivered On Time
PO000920,M22,S04,Shree Base Materials Co.,2024-03-11,2024-03-21,2024-03-21,60,180.0,10800.0,Delivered On Time
PO000921,M22,S04,Shree Base Materials Co.,2024-04-08,2024-04-18,2024-04-18,50,180.0,9000.0,Delivered On Time
PO000922,M22,S04,Shree Base Materials Co.,2024-05-06,2024-05-16,2024-05-16,50,180.0,9000.0,Delivered On Time
PO000923,M22,S04,Shree Base Materials Co.,2024-05-27,2024-06-06,2024-06-06,60,180.0,10800.0,Delivered On Time
PO000924,M22,S04,Shree Base Materials Co.,2024-06-24,2024-07-04,2024-07-04,50,180.0,9000.0,Delivered On Time
PO000925,M22,S04,Shree Base Materials Co.,2024-07-22,2024-08-01,2024-08-01,60,180.0,10800.0,Delivered On Time
PO000926,M22,S04,Shree Base Materials Co.,2024-08-19,2024-08-29,2024-08-29,70,180.0,12600.0,Delivered On Time
PO000927,M22,S04,Shree Base Materials Co.,2024-09-09,2024-09-19,2024-09-19,50,180.0,9000.0,Delivered On Time
PO000928,M22,S04,Shree Base Materials Co.,2024-09-23,2024-10-03,2024-10-03,90,180.0,16200.0,Delivered On Time
PO000929,M22,S04,Shree Base Materials Co.,2024-10-07,2024-10-17,2024-10-17,70,180.0,12600.0,Delivered On Time
PO000930,M22,S04,Shree Base Materials Co.,2024-10-21,2024-10-31,2024-10-31,70,180.0,12600.0,Delivered On Time
PO000931,M22,S04,Shree Base Materials Co.,2024-10-28,2024-11-07,2024-11-07,50,180.0,9000.0,Delivered On Time
PO000932,M22,S04,Shree Base Materials Co.,2024-11-11,2024-11-21,2024-11-21,90,180.0,16200.0,Delivered On Time
PO000933,M22,S04,Shree Base Materials Co.,2024-12-09,2024-12-19,2024-12-19,70,180.0,12600.0,Delivered On Time
PO000934,M23,S03,Vindhya Herb Traders,2023-01-23,2023-02-07,2023-02-07,200,265.0,53000.0,Delivered On Time
PO000935,M23,S03,Vindhya Herb Traders,2023-03-06,2023-03-21,2023-03-21,210,265.0,55650.0,Delivered On Time
PO000936,M23,S03,Vindhya Herb Traders,2023-04-10,2023-04-25,2023-04-25,220,265.0,58300.0,Delivered On Time
PO000937,M23,S03,Vindhya Herb Traders,2023-05-22,2023-06-06,2023-06-06,240,265.0,63600.0,Delivered On Time
PO000938,M23,S03,Vindhya Herb Traders,2023-06-19,2023-07-04,2023-07-04,200,265.0,53000.0,Delivered On Time
PO000939,M23,S03,Vindhya Herb Traders,2023-07-24,2023-08-08,2023-08-08,240,265.0,63600.0,Delivered On Time
PO000940,M23,S03,Vindhya Herb Traders,2023-08-21,2023-09-05,2023-09-05,200,265.0,53000.0,Delivered On Time
PO000941,M23,S03,Vindhya Herb Traders,2023-09-11,2023-09-26,2023-09-26,320,265.0,84800.0,Delivered On Time
PO000942,M23,S03,Vindhya Herb Traders,2023-09-25,2023-10-10,2023-10-10,330,265.0,87450.0,Delivered On Time
PO000943,M23,S03,Vindhya Herb Traders,2023-10-09,2023-10-24,2023-10-24,290,265.0,76850.0,Delivered On Time
PO000944,M23,S03,Vindhya Herb Traders,2023-10-23,2023-11-07,2023-11-07,220,265.0,58300.0,Delivered On Time
PO000945,M23,S03,Vindhya Herb Traders,2023-11-06,2023-11-21,2023-11-21,270,265.0,71550.0,Delivered On Time
PO000946,M23,S03,Vindhya Herb Traders,2023-11-20,2023-12-05,2023-12-05,220,265.0,58300.0,Delivered On Time
PO000947,M23,S03,Vindhya Herb Traders,2023-12-04,2023-12-19,2023-12-19,290,265.0,76850.0,Delivered On Time
PO000948,M23,S03,Vindhya Herb Traders,2023-12-18,2024-01-02,2024-01-02,260,265.0,68900.0,Delivered On Time
PO000949,M23,S03,Vindhya Herb Traders,2024-01-01,2024-01-16,2024-01-16,250,265.0,66250.0,Delivered On Time
PO000950,M23,S03,Vindhya Herb Traders,2024-01-29,2024-02-13,2024-02-13,240,265.0,63600.0,Delivered On Time
PO000951,M23,S03,Vindhya Herb Traders,2024-03-04,2024-03-19,2024-03-19,210,265.0,55650.0,Delivered On Time
PO000952,M23,S03,Vindhya Herb Traders,2024-04-08,2024-04-23,2024-04-23,250,265.0,66250.0,Delivered On Time
PO000953,M23,S03,Vindhya Herb Traders,2024-05-06,2024-05-21,2024-05-21,220,265.0,58300.0,Delivered On Time
PO000954,M23,S03,Vindhya Herb Traders,2024-06-03,2024-06-18,2024-06-18,250,265.0,66250.0,Delivered On Time
PO000955,M23,S03,Vindhya Herb Traders,2024-07-01,2024-07-16,2024-07-16,230,265.0,60950.0,Delivered On Time
PO000956,M23,S03,Vindhya Herb Traders,2024-07-22,2024-08-06,2024-08-06,200,265.0,53000.0,Delivered On Time
PO000957,M23,S03,Vindhya Herb Traders,2024-08-12,2024-08-27,2024-08-27,210,265.0,55650.0,Delivered On Time
PO000958,M23,S03,Vindhya Herb Traders,2024-09-02,2024-09-17,2024-09-17,240,265.0,63600.0,Delivered On Time
PO000959,M23,S03,Vindhya Herb Traders,2024-09-16,2024-10-01,2024-10-01,250,265.0,66250.0,Delivered On Time
PO000960,M23,S03,Vindhya Herb Traders,2024-09-30,2024-10-15,2024-10-15,250,265.0,66250.0,Delivered On Time
PO000961,M23,S03,Vindhya Herb Traders,2024-10-14,2024-10-29,2024-10-29,250,265.0,66250.0,Delivered On Time
PO000962,M23,S03,Vindhya Herb Traders,2024-10-28,2024-11-12,2024-11-12,260,265.0,68900.0,Delivered On Time
PO000963,M23,S03,Vindhya Herb Traders,2024-11-18,2024-12-03,2024-12-03,260,265.0,68900.0,Delivered On Time
PO000964,M24,S03,Vindhya Herb Traders,2023-06-19,2023-07-04,2023-07-04,50,300.0,15000.0,Delivered On Time
PO000965,M24,S03,Vindhya Herb Traders,2023-07-24,2023-08-08,2023-08-15,50,300.0,15000.0,Delivered Late
PO000966,M24,S03,Vindhya Herb Traders,2023-08-21,2023-09-05,2023-09-05,50,300.0,15000.0,Delivered On Time
PO000967,M24,S03,Vindhya Herb Traders,2023-09-11,2023-09-26,2023-09-26,70,300.0,21000.0,Delivered On Time
PO000968,M24,S03,Vindhya Herb Traders,2023-09-25,2023-10-10,2023-10-17,60,300.0,18000.0,Delivered Late
PO000969,M24,S03,Vindhya Herb Traders,2023-10-09,2023-10-24,2023-10-24,60,300.0,18000.0,Delivered On Time
PO000970,M24,S03,Vindhya Herb Traders,2023-10-30,2023-11-14,2023-11-14,70,300.0,21000.0,Delivered On Time
PO000971,M24,S03,Vindhya Herb Traders,2023-11-13,2023-11-28,2023-12-05,70,300.0,21000.0,Delivered Late
PO000972,M24,S03,Vindhya Herb Traders,2023-11-27,2023-12-12,2023-12-12,50,300.0,15000.0,Delivered On Time
PO000973,M24,S03,Vindhya Herb Traders,2023-12-11,2023-12-26,2023-12-26,70,300.0,21000.0,Delivered On Time
PO000974,M24,S03,Vindhya Herb Traders,2023-12-25,2024-01-09,2024-01-09,60,300.0,18000.0,Delivered On Time
PO000975,M24,S03,Vindhya Herb Traders,2024-01-22,2024-02-06,2024-02-06,60,300.0,18000.0,Delivered On Time
PO000976,M24,S03,Vindhya Herb Traders,2024-02-26,2024-03-12,2024-03-19,50,300.0,15000.0,Delivered Late
PO000977,M24,S03,Vindhya Herb Traders,2024-04-08,2024-04-23,2024-04-23,60,300.0,18000.0,Delivered On Time
PO000978,M24,S03,Vindhya Herb Traders,2024-05-20,2024-06-04,2024-06-04,60,300.0,18000.0,Delivered On Time
PO000979,M24,S03,Vindhya Herb Traders,2024-06-17,2024-07-02,2024-07-02,50,300.0,15000.0,Delivered On Time
PO000980,M24,S03,Vindhya Herb Traders,2024-07-15,2024-07-30,2024-07-30,50,300.0,15000.0,Delivered On Time
PO000981,M24,S03,Vindhya Herb Traders,2024-08-12,2024-08-27,2024-08-27,60,300.0,18000.0,Delivered On Time
PO000982,M24,S03,Vindhya Herb Traders,2024-09-09,2024-09-24,2024-10-01,70,300.0,21000.0,Delivered Late
PO000983,M24,S03,Vindhya Herb Traders,2024-09-23,2024-10-08,2024-10-08,70,300.0,21000.0,Delivered On Time
PO000984,M24,S03,Vindhya Herb Traders,2024-10-07,2024-10-22,2024-10-22,60,300.0,18000.0,Delivered On Time
PO000985,M24,S03,Vindhya Herb Traders,2024-10-21,2024-11-05,2024-11-05,60,300.0,18000.0,Delivered On Time
PO000986,M24,S03,Vindhya Herb Traders,2024-11-04,2024-11-19,2024-11-19,60,300.0,18000.0,Delivered On Time
PO000987,M24,S03,Vindhya Herb Traders,2024-12-02,2024-12-17,2024-12-17,60,300.0,18000.0,Delivered On Time
PO000988,M25,S06,Malwa Carton & Print,2022-01-03,2022-01-12,2022-01-12,5880,6.5,38220.0,Delivered On Time
PO000989,M25,S06,Malwa Carton & Print,2022-01-24,2022-02-02,2022-02-02,4870,6.5,31655.0,Delivered On Time
PO000990,M25,S06,Malwa Carton & Print,2022-02-21,2022-03-02,2022-03-02,5540,6.5,36010.0,Delivered On Time
PO000991,M25,S06,Malwa Carton & Print,2022-03-21,2022-03-30,2022-03-30,5580,6.5,36270.0,Delivered On Time
PO000992,M25,S06,Malwa Carton & Print,2022-04-18,2022-04-27,2022-04-27,6240,6.5,40560.0,Delivered On Time
PO000993,M25,S06,Malwa Carton & Print,2022-05-09,2022-05-18,2022-05-18,5620,6.5,36530.0,Delivered On Time
PO000994,M25,S06,Malwa Carton & Print,2022-05-30,2022-06-08,2022-06-08,5690,6.5,36985.0,Delivered On Time
PO000995,M25,S06,Malwa Carton & Print,2022-06-20,2022-06-29,2022-06-29,5730,6.5,37245.0,Delivered On Time
PO000996,M25,S06,Malwa Carton & Print,2022-07-11,2022-07-20,2022-07-20,5850,6.5,38025.0,Delivered On Time
PO000997,M25,S06,Malwa Carton & Print,2022-08-01,2022-08-10,2022-08-10,6080,6.5,39520.0,Delivered On Time
PO000998,M25,S06,Malwa Carton & Print,2022-08-22,2022-08-31,2022-08-31,6630,6.5,43095.0,Delivered On Time
PO000999,M25,S06,Malwa Carton & Print,2022-09-05,2022-09-14,2022-09-14,4990,6.5,32435.0,Delivered On Time
PO001000,M25,S06,Malwa Carton & Print,2022-09-19,2022-09-28,2022-09-28,4680,6.5,30420.0,Delivered On Time
PO001001,M25,S06,Malwa Carton & Print,2022-10-03,2022-10-12,2022-10-12,4680,6.5,30420.0,Delivered On Time
PO001002,M25,S06,Malwa Carton & Print,2022-10-17,2022-10-26,2022-10-26,5070,6.5,32955.0,Delivered On Time
PO001003,M25,S06,Malwa Carton & Print,2022-10-31,2022-11-09,2022-11-09,5270,6.5,34255.0,Delivered On Time
PO001004,M25,S06,Malwa Carton & Print,2022-11-14,2022-11-23,2022-11-23,5050,6.5,32825.0,Delivered On Time
PO001005,M25,S06,Malwa Carton & Print,2022-11-28,2022-12-07,2022-12-07,4620,6.5,30030.0,Delivered On Time
PO001006,M25,S06,Malwa Carton & Print,2022-12-12,2022-12-21,2022-12-21,4840,6.5,31460.0,Delivered On Time
PO001007,M25,S06,Malwa Carton & Print,2022-12-26,2023-01-04,2023-01-04,4710,6.5,30615.0,Delivered On Time
PO001008,M25,S06,Malwa Carton & Print,2023-01-09,2023-01-18,2023-01-18,5080,6.5,33020.0,Delivered On Time
PO001009,M25,S06,Malwa Carton & Print,2023-01-30,2023-02-08,2023-02-08,4860,6.5,31590.0,Delivered On Time
PO001010,M25,S06,Malwa Carton & Print,2023-02-20,2023-03-01,2023-03-01,4980,6.5,32370.0,Delivered On Time
PO001011,M25,S06,Malwa Carton & Print,2023-03-13,2023-03-22,2023-03-22,5060,6.5,32890.0,Delivered On Time
PO001012,M25,S06,Malwa Carton & Print,2023-04-03,2023-04-12,2023-04-12,4980,6.5,32370.0,Delivered On Time
PO001013,M25,S06,Malwa Carton & Print,2023-04-24,2023-05-03,2023-05-03,5620,6.5,36530.0,Delivered On Time
PO001014,M25,S06,Malwa Carton & Print,2023-05-15,2023-05-24,2023-05-24,6050,6.5,39325.0,Delivered On Time
PO001015,M25,S06,Malwa Carton & Print,2023-06-05,2023-06-14,2023-06-14,6260,6.5,40690.0,Delivered On Time
PO001016,M25,S06,Malwa Carton & Print,2023-06-19,2023-06-28,2023-06-28,4410,6.5,28665.0,Delivered On Time
PO001017,M25,S06,Malwa Carton & Print,2023-07-10,2023-07-19,2023-07-19,6440,6.5,41860.0,Delivered On Time
PO001018,M25,S06,Malwa Carton & Print,2023-07-31,2023-08-09,2023-08-09,6540,6.5,42510.0,Delivered On Time
PO001019,M25,S06,Malwa Carton & Print,2023-08-21,2023-08-30,2023-08-30,6210,6.5,40365.0,Delivered On Time
PO001020,M25,S06,Malwa Carton & Print,2023-09-04,2023-09-13,2023-09-13,5120,6.5,33280.0,Delivered On Time
PO001021,M25,S06,Malwa Carton & Print,2023-09-18,2023-09-27,2023-09-27,4870,6.5,31655.0,Delivered On Time
PO001022,M25,S06,Malwa Carton & Print,2023-10-02,2023-10-11,2023-10-11,5930,6.5,38545.0,Delivered On Time
PO001023,M25,S06,Malwa Carton & Print,2023-10-16,2023-10-25,2023-10-25,5210,6.5,33865.0,Delivered On Time
PO001024,M25,S06,Malwa Carton & Print,2023-10-30,2023-11-08,2023-11-08,5180,6.5,33670.0,Delivered On Time
PO001025,M25,S06,Malwa Carton & Print,2023-11-13,2023-11-22,2023-11-22,5120,6.5,33280.0,Delivered On Time
PO001026,M25,S06,Malwa Carton & Print,2023-11-27,2023-12-06,2023-12-06,5110,6.5,33215.0,Delivered On Time
PO001027,M25,S06,Malwa Carton & Print,2023-12-11,2023-12-20,2023-12-20,5370,6.5,34905.0,Delivered On Time
PO001028,M25,S06,Malwa Carton & Print,2023-12-25,2024-01-03,2024-01-03,5240,6.5,34060.0,Delivered On Time
PO001029,M25,S06,Malwa Carton & Print,2024-01-08,2024-01-17,2024-01-17,5480,6.5,35620.0,Delivered On Time
PO001030,M25,S06,Malwa Carton & Print,2024-01-29,2024-02-07,2024-02-14,5900,6.5,38350.0,Delivered Late
PO001031,M25,S06,Malwa Carton & Print,2024-02-19,2024-02-28,2024-02-28,5770,6.5,37505.0,Delivered On Time
PO001032,M25,S06,Malwa Carton & Print,2024-03-11,2024-03-20,2024-03-20,5730,6.5,37245.0,Delivered On Time
PO001033,M25,S06,Malwa Carton & Print,2024-04-01,2024-04-10,2024-04-10,5550,6.5,36075.0,Delivered On Time
PO001034,M25,S06,Malwa Carton & Print,2024-04-22,2024-05-01,2024-05-01,6750,6.5,43875.0,Delivered On Time
PO001035,M25,S06,Malwa Carton & Print,2024-05-06,2024-05-15,2024-05-15,5240,6.5,34060.0,Delivered On Time
PO001036,M25,S06,Malwa Carton & Print,2024-05-20,2024-05-29,2024-05-29,5230,6.5,33995.0,Delivered On Time
PO001037,M25,S06,Malwa Carton & Print,2024-06-03,2024-06-12,2024-06-12,5110,6.5,33215.0,Delivered On Time
PO001038,M25,S06,Malwa Carton & Print,2024-06-17,2024-06-26,2024-06-26,4780,6.5,31070.0,Delivered On Time
PO001039,M25,S06,Malwa Carton & Print,2024-07-01,2024-07-10,2024-07-10,5110,6.5,33215.0,Delivered On Time
PO001040,M25,S06,Malwa Carton & Print,2024-07-15,2024-07-24,2024-07-24,5450,6.5,35425.0,Delivered On Time
PO001041,M25,S06,Malwa Carton & Print,2024-07-29,2024-08-07,2024-08-07,4980,6.5,32370.0,Delivered On Time
PO001042,M25,S06,Malwa Carton & Print,2024-08-12,2024-08-21,2024-08-21,5460,6.5,35490.0,Delivered On Time
PO001043,M25,S06,Malwa Carton & Print,2024-08-26,2024-09-04,2024-09-04,6690,6.5,43485.0,Delivered On Time
PO001044,M25,S06,Malwa Carton & Print,2024-09-09,2024-09-18,2024-09-18,6060,6.5,39390.0,Delivered On Time
PO001045,M25,S06,Malwa Carton & Print,2024-09-23,2024-10-02,2024-10-02,6550,6.5,42575.0,Delivered On Time
PO001046,M25,S06,Malwa Carton & Print,2024-10-07,2024-10-16,2024-10-16,5810,6.5,37765.0,Delivered On Time
PO001047,M25,S06,Malwa Carton & Print,2024-10-21,2024-10-30,2024-10-30,5720,6.5,37180.0,Delivered On Time
PO001048,M25,S06,Malwa Carton & Print,2024-11-04,2024-11-13,2024-11-13,5900,6.5,38350.0,Delivered On Time
PO001049,M25,S06,Malwa Carton & Print,2024-11-25,2024-12-04,2024-12-04,5970,6.5,38805.0,Delivered On Time
PO001050,M25,S06,Malwa Carton & Print,2024-12-09,2024-12-18,2024-12-18,4460,6.5,28990.0,Delivered On Time
PO001051,M26,S06,Malwa Carton & Print,2022-01-03,2022-01-12,2022-01-12,1300,8.5,11050.0,Delivered On Time
PO001052,M26,S06,Malwa Carton & Print,2022-01-24,2022-02-02,2022-02-02,1010,8.5,8585.0,Delivered On Time
PO001053,M26,S06,Malwa Carton & Print,2022-02-28,2022-03-09,2022-03-09,1200,8.5,10200.0,Delivered On Time
PO001054,M26,S06,Malwa Carton & Print,2022-03-28,2022-04-06,2022-04-06,1200,8.5,10200.0,Delivered On Time
PO001055,M26,S06,Malwa Carton & Print,2022-04-25,2022-05-04,2022-05-04,1440,8.5,12240.0,Delivered On Time
PO001056,M26,S06,Malwa Carton & Print,2022-05-16,2022-05-25,2022-05-25,1240,8.5,10540.0,Delivered On Time
PO001057,M26,S06,Malwa Carton & Print,2022-06-06,2022-06-15,2022-06-22,1230,8.5,10455.0,Delivered Late
PO001058,M26,S06,Malwa Carton & Print,2022-06-27,2022-07-06,2022-07-06,1310,8.5,11135.0,Delivered On Time
PO001059,M26,S06,Malwa Carton & Print,2022-07-18,2022-07-27,2022-07-27,1400,8.5,11900.0,Delivered On Time
PO001060,M26,S06,Malwa Carton & Print,2022-08-08,2022-08-17,2022-08-17,1220,8.5,10370.0,Delivered On Time
PO001061,M26,S06,Malwa Carton & Print,2022-08-22,2022-08-31,2022-08-31,1100,8.5,9350.0,Delivered On Time
PO001062,M26,S06,Malwa Carton & Print,2022-09-12,2022-09-21,2022-09-21,1130,8.5,9605.0,Delivered On Time
PO001063,M26,S06,Malwa Carton & Print,2022-09-26,2022-10-05,2022-10-05,1000,8.5,8500.0,Delivered On Time
PO001064,M26,S06,Malwa Carton & Print,2022-10-10,2022-10-19,2022-10-19,1070,8.5,9095.0,Delivered On Time
PO001065,M26,S06,Malwa Carton & Print,2022-10-24,2022-11-02,2022-11-02,1010,8.5,8585.0,Delivered On Time
PO001066,M26,S06,Malwa Carton & Print,2022-11-07,2022-11-16,2022-11-16,1310,8.5,11135.0,Delivered On Time
PO001067,M26,S06,Malwa Carton & Print,2022-11-21,2022-11-30,2022-11-30,1150,8.5,9775.0,Delivered On Time
PO001068,M26,S06,Malwa Carton & Print,2022-12-05,2022-12-14,2022-12-14,1100,8.5,9350.0,Delivered On Time
PO001069,M26,S06,Malwa Carton & Print,2022-12-19,2022-12-28,2022-12-28,1160,8.5,9860.0,Delivered On Time
PO001070,M26,S06,Malwa Carton & Print,2023-01-02,2023-01-11,2023-01-11,970,8.5,8245.0,Delivered On Time
PO001071,M26,S06,Malwa Carton & Print,2023-01-23,2023-02-01,2023-02-01,1090,8.5,9265.0,Delivered On Time
PO001072,M26,S06,Malwa Carton & Print,2023-02-20,2023-03-01,2023-03-01,1250,8.5,10625.0,Delivered On Time
PO001073,M26,S06,Malwa Carton & Print,2023-03-20,2023-03-29,2023-03-29,1100,8.5,9350.0,Delivered On Time
PO001074,M26,S06,Malwa Carton & Print,2023-04-17,2023-04-26,2023-04-26,1250,8.5,10625.0,Delivered On Time
PO001075,M26,S06,Malwa Carton & Print,2023-05-08,2023-05-17,2023-05-17,1260,8.5,10710.0,Delivered On Time
PO001076,M26,S06,Malwa Carton & Print,2023-05-22,2023-05-31,2023-05-31,1000,8.5,8500.0,Delivered On Time
PO001077,M26,S06,Malwa Carton & Print,2023-06-05,2023-06-14,2023-06-14,1070,8.5,9095.0,Delivered On Time
PO001078,M26,S06,Malwa Carton & Print,2023-06-19,2023-06-28,2023-06-28,1000,8.5,8500.0,Delivered On Time
PO001079,M26,S06,Malwa Carton & Print,2023-07-10,2023-07-19,2023-07-19,1440,8.5,12240.0,Delivered On Time
PO001080,M26,S06,Malwa Carton & Print,2023-07-24,2023-08-02,2023-08-02,980,8.5,8330.0,Delivered On Time
PO001081,M26,S06,Malwa Carton & Print,2023-08-07,2023-08-16,2023-08-16,980,8.5,8330.0,Delivered On Time
PO001082,M26,S06,Malwa Carton & Print,2023-08-28,2023-09-06,2023-09-06,1340,8.5,11390.0,Delivered On Time
PO001083,M26,S06,Malwa Carton & Print,2023-09-18,2023-09-27,2023-09-27,1360,8.5,11560.0,Delivered On Time
PO001084,M26,S06,Malwa Carton & Print,2023-10-02,2023-10-11,2023-10-11,1340,8.5,11390.0,Delivered On Time
PO001085,M26,S06,Malwa Carton & Print,2023-10-16,2023-10-25,2023-10-25,1300,8.5,11050.0,Delivered On Time
PO001086,M26,S06,Malwa Carton & Print,2023-10-30,2023-11-08,2023-11-08,1180,8.5,10030.0,Delivered On Time
PO001087,M26,S06,Malwa Carton & Print,2023-11-13,2023-11-22,2023-11-22,1200,8.5,10200.0,Delivered On Time
PO001088,M26,S06,Malwa Carton & Print,2023-11-27,2023-12-06,2023-12-06,1270,8.5,10795.0,Delivered On Time
PO001089,M26,S06,Malwa Carton & Print,2023-12-18,2023-12-27,2023-12-27,1530,8.5,13005.0,Delivered On Time
PO001090,M26,S06,Malwa Carton & Print,2024-01-01,2024-01-10,2024-01-10,1430,8.5,12155.0,Delivered On Time
PO001091,M26,S06,Malwa Carton & Print,2024-01-15,2024-01-24,2024-01-24,1110,8.5,9435.0,Delivered On Time
PO001092,M26,S06,Malwa Carton & Print,2024-02-05,2024-02-14,2024-02-14,1110,8.5,9435.0,Delivered On Time
PO001093,M26,S06,Malwa Carton & Print,2024-02-26,2024-03-06,2024-03-06,960,8.5,8160.0,Delivered On Time
PO001094,M26,S06,Malwa Carton & Print,2024-03-18,2024-03-27,2024-03-27,1050,8.5,8925.0,Delivered On Time
PO001095,M26,S06,Malwa Carton & Print,2024-04-08,2024-04-17,2024-04-17,1030,8.5,8755.0,Delivered On Time
PO001096,M26,S06,Malwa Carton & Print,2024-04-29,2024-05-08,2024-05-08,1210,8.5,10285.0,Delivered On Time
PO001097,M26,S06,Malwa Carton & Print,2024-05-13,2024-05-22,2024-05-22,1170,8.5,9945.0,Delivered On Time
PO001098,M26,S06,Malwa Carton & Print,2024-05-27,2024-06-05,2024-06-05,1080,8.5,9180.0,Delivered On Time
PO001099,M26,S06,Malwa Carton & Print,2024-06-10,2024-06-19,2024-06-19,1280,8.5,10880.0,Delivered On Time
PO001100,M26,S06,Malwa Carton & Print,2024-06-24,2024-07-03,2024-07-03,1200,8.5,10200.0,Delivered On Time
