ProductID,WeekEnd,OpeningStock,Produced,Rejected,GoodProduced,Sold,ClosingStock
P016,2024-12-15,423,10,0,10,132,301
P016,2024-12-22,301,69,1,68,185,184
P016,2024-12-29,184,109,2,107,108,183
P016,2025-01-05,183,194,4,190,8,365
P017,2022-01-02,368,77,2,75,17,426
P017,2022-01-09,426,213,4,209,130,505
P017,2022-01-16,505,250,5,245,193,557
P017,2022-01-23,557,204,4,200,105,652
P017,2022-01-30,652,79,2,77,211,518
P017,2022-02-06,518,171,3,168,246,440
P017,2022-02-13,440,88,2,86,199,327
P017,2022-02-20,327,47,1,46,75,298
P017,2022-02-27,298,65,1,64,169,193
P017,2022-03-06,193,76,2,74,85,182
P017,2022-03-13,182,47,1,46,45,183
P017,2022-03-20,183,65,1,64,64,183
P017,2022-03-27,183,54,1,53,53,183
P017,2022-04-03,183,39,1,38,38,183
P017,2022-04-10,183,48,1,47,47,183
P017,2022-04-17,183,82,2,80,73,190
P017,2022-04-24,190,76,2,74,45,219
P017,2022-05-01,219,56,1,55,62,212
P017,2022-05-08,212,57,1,56,85,183
P017,2022-05-15,183,75,2,73,74,182
P017,2022-05-22,182,58,1,57,54,185
P017,2022-05-29,185,66,1,65,51,199
P017,2022-06-05,199,62,1,61,77,183
P017,2022-06-12,183,59,1,58,58,183
P017,2022-06-19,183,86,2,84,65,202
P017,2022-06-26,202,64,1,63,42,223
P017,2022-07-03,223,70,1,69,73,219
P017,2022-07-10,219,54,1,53,89,183
P017,2022-07-17,183,63,1,62,62,183
P017,2022-07-24,183,75,2,73,69,187
P017,2022-07-31,187,67,1,66,45,208
P017,2022-08-07,208,44,1,43,68,183
P017,2022-08-14,183,77,2,75,76,182
P017,2022-08-21,182,67,1,66,65,183
P017,2022-08-28,183,41,1,40,30,193
P017,2022-09-04,193,78,2,76,42,227
P017,2022-09-11,227,104,2,102,79,250
P017,2022-09-18,250,141,3,138,73,315
P017,2022-09-25,315,131,3,128,77,366
P017,2022-10-02,366,118,2,116,102,380
P017,2022-10-09,380,135,3,132,139,373
P017,2022-10-16,373,107,2,105,128,350
P017,2022-10-23,350,212,4,208,115,443
P017,2022-10-30,443,147,3,144,133,454
P017,2022-11-06,454,201,4,197,104,547
P017,2022-11-13,547,225,4,221,210,558
P017,2022-11-20,558,224,4,220,143,635
P017,2022-11-27,635,196,4,192,198,629
P017,2022-12-04,629,257,5,252,221,660
P017,2022-12-11,660,145,3,142,220,582
P017,2022-12-18,582,153,3,150,192,540
P017,2022-12-25,540,250,5,245,253,532
P017,2023-01-01,532,242,5,237,140,629
P017,2023-01-08,629,207,4,203,150,682
P017,2023-01-15,682,231,5,226,247,661
P017,2023-01-22,661,177,4,173,237,597
P017,2023-01-29,597,189,4,185,202,580
P017,2023-02-05,580,186,4,182,227,535
P017,2023-02-12,535,129,3,126,172,489
P017,2023-02-19,489,79,2,77,185,381
P017,2023-02-26,381,87,2,85,182,284
P017,2023-03-05,284,85,2,83,125,242
P017,2023-03-12,242,65,1,64,76,230
P017,2023-03-19,230,77,2,75,85,220
P017,2023-03-26,220,70,1,69,83,206
P017,2023-04-02,206,54,1,53,63,196
P017,2023-04-09,196,64,1,63,76,183
P017,2023-04-16,183,69,1,68,68,183
P017,2023-04-23,183,54,1,53,53,183
P017,2023-04-30,183,59,1,58,41,200
P017,2023-05-07,200,43,1,42,46,196
P017,2023-05-14,196,62,1,61,74,183
P017,2023-05-21,183,82,2,80,81,182
P017,2023-05-28,182,75,2,73,42,213
P017,2023-06-04,213,40,1,39,47,205
P017,2023-06-11,205,83,2,81,95,191
P017,2023-06-18,191,86,2,84,73,202
P017,2023-06-25,202,54,1,53,38,217
P017,2023-07-02,217,57,1,56,82,191
P017,2023-07-09,191,77,2,75,84,182
P017,2023-07-16,182,101,2,99,52,229
P017,2023-07-23,229,52,1,51,56,224
P017,2023-07-30,224,56,1,55,54,225
P017,2023-08-06,225,93,2,91,121,195
P017,2023-08-13,195,64,1,63,50,208
P017,2023-08-20,208,55,1,54,55,207
P017,2023-08-27,207,69,1,68,92,183
P017,2023-09-03,183,75,2,73,62,194
P017,2023-09-10,194,77,2,75,54,215
P017,2023-09-17,215,110,2,108,59,264
P017,2023-09-24,264,95,2,93,83,274
P017,2023-10-01,274,118,2,116,75,315
P017,2023-10-08,315,107,2,105,108,312
P017,2023-10-15,312,139,3,136,93,355
P017,2023-10-22,355,260,5,255,116,494
P017,2023-10-29,494,196,4,192,105,581
P017,2023-11-05,581,210,4,206,137,650
P017,2023-11-12,650,176,4,172,257,565
P017,2023-11-19,565,287,6,281,191,655
P017,2023-11-26,655,175,4,171,206,620
P017,2023-12-03,620,176,4,172,172,620
P017,2023-12-10,620,275,6,269,283,606
P017,2023-12-17,606,312,6,306,169,743
P017,2023-12-24,743,167,3,164,172,735
P017,2023-12-31,735,280,6,274,271,738
P017,2024-01-07,738,200,4,196,306,628
P017,2024-01-14,628,238,5,233,161,700
P017,2024-01-21,700,226,5,221,277,644
P017,2024-01-28,644,300,6,294,194,744
P017,2024-02-04,744,253,5,248,234,758
P017,2024-02-11,758,179,4,175,221,712
P017,2024-02-18,712,109,2,107,295,524
P017,2024-02-25,524,89,2,87,247,364
P017,2024-03-03,364,45,1,44,174,234
P017,2024-03-10,234,124,2,122,105,251
P017,2024-03-17,251,105,2,103,87,267
P017,2024-03-24,267,93,2,91,43,315
P017,2024-03-31,315,50,1,49,123,241
P017,2024-04-07,241,70,1,69,103,207
P017,2024-04-14,207,105,2,103,91,219
P017,2024-04-21,219,112,2,110,48,281
P017,2024-04-28,281,126,3,123,69,335
P017,2024-05-05,335,63,1,62,104,293
P017,2024-05-12,293,50,1,49,110,232
P017,2024-05-19,232,125,2,123,124,231
P017,2024-05-26,231,63,1,62,60,233
P017,2024-06-02,233,60,1,59,49,243
P017,2024-06-09,243,84,2,82,124,201
P017,2024-06-16,201,95,2,93,61,233
P017,2024-06-23,233,77,2,75,59,249
P017,2024-06-30,249,101,2,99,83,265
P017,2024-07-07,265,87,2,85,93,257
P017,2024-07-14,257,72,1,71,75,253
P017,2024-07-21,253,118,2,116,99,270
P017,2024-07-28,270,115,2,113,85,298
P017,2024-08-04,298,76,2,74,70,302
P017,2024-08-11,302,108,2,106,117,291
P017,2024-08-18,291,124,2,122,113,300
P017,2024-08-25,300,116,2,114,74,340
P017,2024-09-01,340,134,3,131,106,365
P017,2024-09-08,365,125,2,123,122,366
P017,2024-09-15,366,116,2,114,114,366
P017,2024-09-22,366,205,4,201,132,435
P017,2024-09-29,435,210,4,206,122,519
P017,2024-10-06,519,196,4,192,114,597
P017,2024-10-13,597,319,6,313,203,707
P017,2024-10-20,707,315,6,309,206,810
P017,2024-10-27,810,175,4,171,192,789
P017,2024-11-03,789,248,5,243,315,717
P017,2024-11-10,717,228,5,223,309,631
P017,2024-11-17,631,151,3,148,169,610
P017,2024-11-24,610,245,5,240,244,606
P017,2024-12-01,606,302,6,296,223,679
P017,2024-12-08,679,228,5,223,146,756
P017,2024-12-15,756,94,2,92,242,606
P017,2024-12-22,606,158,3,155,297,464
P017,2024-12-29,464,25,0,25,222,267
P017,2025-01-05,267,190,4,186,89,364
P018,2022-01-02,401,166,3,163,60,504
P018,2022-01-09,504,157,3,154,101,557
P018,2022-01-16,557,94,2,92,218,431
P018,2022-01-23,431,247,5,242,188,485
P018,2022-01-30,485,191,4,187,154,518
P018,2022-02-06,518,178,4,174,91,601
P018,2022-02-13,601,99,2,97,245,453
P018,2022-02-20,453,59,1,58,186,325
P018,2022-02-27,325,72,1,71,174,222
P018,2022-03-06,222,73,1,72,95,199
P018,2022-03-13,199,58,1,57,57,199
P018,2022-03-20,199,72,1,71,71,199
P018,2022-03-27,199,87,2,85,59,225
P018,2022-04-03,225,85,2,83,50,258
P018,2022-04-10,258,114,2,112,80,290
P018,2022-04-17,290,101,2,99,97,292
P018,2022-04-24,292,85,2,83,83,292
P018,2022-05-01,292,68,1,67,112,247
P018,2022-05-08,247,75,2,73,99,221
P018,2022-05-15,221,89,2,87,83,225
P018,2022-05-22,225,75,2,73,66,232
P018,2022-05-29,232,76,2,74,74,232
P018,2022-06-05,232,76,2,74,87,219
P018,2022-06-12,219,71,1,70,73,216
P018,2022-06-19,216,58,1,57,74,199
P018,2022-06-26,199,114,2,112,74,237
P018,2022-07-03,237,74,1,73,69,241
P018,2022-07-10,241,81,2,79,57,263
P018,2022-07-17,263,66,1,65,113,215
P018,2022-07-24,215,89,2,87,72,230
P018,2022-07-31,230,104,2,102,80,252
P018,2022-08-07,252,68,1,67,64,255
P018,2022-08-14,255,91,2,89,88,256
P018,2022-08-21,256,100,2,98,102,252
P018,2022-08-28,252,61,1,60,66,246
P018,2022-09-04,246,89,2,87,90,243
P018,2022-09-11,243,125,2,123,98,268
P018,2022-09-18,268,73,1,72,59,281
P018,2022-09-25,281,116,2,114,88,307
P018,2022-10-02,307,149,3,146,123,330
P018,2022-10-09,330,141,3,138,71,397
P018,2022-10-16,397,205,4,201,115,483
P018,2022-10-23,483,186,4,182,147,518
P018,2022-10-30,518,228,5,223,138,603
P018,2022-11-06,603,229,5,224,202,625
P018,2022-11-13,625,318,6,312,182,755
P018,2022-11-20,755,272,5,267,224,798
P018,2022-11-27,798,371,7,364,224,938
P018,2022-12-04,938,228,5,223,313,848
P018,2022-12-11,848,286,6,280,266,862
P018,2022-12-18,862,164,3,161,366,657
P018,2022-12-25,657,202,4,198,221,634
P018,2023-01-01,634,145,3,142,281,495
P018,2023-01-08,495,168,3,165,158,502
P018,2023-01-15,502,216,4,212,199,515
P018,2023-01-22,515,203,4,199,141,573
P018,2023-01-29,573,144,3,141,165,549
P018,2023-02-05,549,243,5,238,213,574
P018,2023-02-12,574,115,2,113,199,488
P018,2023-02-19,488,61,1,60,140,408
P018,2023-02-26,408,93,2,91,240,259
P018,2023-03-05,259,53,1,52,110,201
P018,2023-03-12,201,149,3,146,59,288
P018,2023-03-19,288,71,1,70,92,266
P018,2023-03-26,266,90,2,88,51,303
P018,2023-04-02,303,132,3,129,148,284
P018,2023-04-09,284,69,1,68,68,284
P018,2023-04-16,284,65,1,64,89,259
P018,2023-04-23,259,71,1,70,130,199
P018,2023-04-30,199,67,1,66,66,199
P018,2023-05-07,199,95,2,93,64,228
P018,2023-05-14,228,64,1,63,53,238
P018,2023-05-21,238,79,2,77,61,254
P018,2023-05-28,254,88,2,86,116,224
P018,2023-06-04,224,38,1,37,62,199
P018,2023-06-11,199,79,2,77,78,198
P018,2023-06-18,198,140,3,137,86,249
P018,2023-06-25,249,95,2,93,36,306
P018,2023-07-02,306,85,2,83,62,327
P018,2023-07-09,327,64,1,63,154,236
P018,2023-07-16,236,106,2,104,92,248
P018,2023-07-23,248,108,2,106,83,271
P018,2023-07-30,271,62,1,61,62,270
P018,2023-08-06,270,73,1,72,105,237
P018,2023-08-13,237,87,2,85,106,216
P018,2023-08-20,216,89,2,87,60,243
P018,2023-08-27,243,95,2,93,72,264
P018,2023-09-03,264,78,2,76,86,254
P018,2023-09-10,254,96,2,94,87,261
P018,2023-09-17,261,127,3,124,93,292
P018,2023-09-24,292,139,3,136,76,352
P018,2023-10-01,352,185,4,181,94,439
P018,2023-10-08,439,106,2,104,125,418
P018,2023-10-15,418,246,5,241,136,523
P018,2023-10-22,523,155,3,152,182,493
P018,2023-10-29,493,258,5,253,102,644
P018,2023-11-05,644,296,6,290,244,690
P018,2023-11-12,690,169,3,166,150,706
P018,2023-11-19,706,343,7,336,255,787
P018,2023-11-26,787,203,4,199,291,695
P018,2023-12-03,695,247,5,242,163,774
P018,2023-12-10,774,221,4,217,340,651
P018,2023-12-17,651,227,5,222,196,677
P018,2023-12-24,677,161,3,158,243,592
P018,2023-12-31,592,206,4,202,216,578
P018,2024-01-07,578,215,4,211,223,566
P018,2024-01-14,566,228,5,223,156,633
P018,2024-01-21,633,250,5,245,203,675
P018,2024-01-28,675,222,4,218,211,682
P018,2024-02-04,682,274,5,269,224,727
P018,2024-02-11,727,231,5,226,245,708
P018,2024-02-18,708,57,1,56,217,547
P018,2024-02-25,547,106,2,104,270,381
P018,2024-03-03,381,76,2,74,226,229
P018,2024-03-10,229,68,1,67,52,244
P018,2024-03-17,244,112,2,110,105,249
P018,2024-03-24,249,63,1,62,74,237
P018,2024-03-31,237,85,2,83,66,254
P018,2024-04-07,254,127,3,124,111,267
P018,2024-04-14,267,73,1,72,61,278
P018,2024-04-21,278,85,2,83,84,277
P018,2024-04-28,277,57,1,56,125,208
P018,2024-05-05,208,72,1,71,70,209
P018,2024-05-12,209,94,2,92,84,217
P018,2024-05-19,217,112,2,110,55,272
P018,2024-05-26,272,79,2,77,71,278
P018,2024-06-02,278,68,1,67,93,252
P018,2024-06-09,252,103,2,101,110,243
P018,2024-06-16,243,103,2,101,77,267
P018,2024-06-23,267,124,2,122,66,323
P018,2024-06-30,323,113,2,111,102,332
P018,2024-07-07,332,80,2,78,101,309
P018,2024-07-14,309,155,3,152,122,339
P018,2024-07-21,339,114,2,112,111,340
P018,2024-07-28,340,104,2,102,78,364
P018,2024-08-04,364,103,2,101,153,312
P018,2024-08-11,312,124,2,122,111,323
P018,2024-08-18,323,107,2,105,102,326
P018,2024-08-25,326,59,1,58,101,283
P018,2024-09-01,283,164,3,161,122,322
P018,2024-09-08,322,94,2,92,105,309
P018,2024-09-15,309,211,4,207,57,459
P018,2024-09-22,459,201,4,197,163,493
P018,2024-09-29,493,142,3,139,91,541
P018,2024-10-06,541,219,4,215,209,547
P018,2024-10-13,547,207,4,203,197,553
P018,2024-10-20,553,260,5,255,138,670
P018,2024-10-27,670,204,4,200,216,654
P018,2024-11-03,654,271,5,266,203,717
P018,2024-11-10,717,275,6,269,256,730
P018,2024-11-17,730,212,4,208,199,739
P018,2024-11-24,739,167,3,164,267,636
P018,2024-12-01,636,260,5,255,270,621
P018,2024-12-08,621,312,6,306,206,721
P018,2024-12-15,721,68,1,67,163,625
P018,2024-12-22,625,186,4,182,257,550
P018,2024-12-29,550,0,0,0,307,243
P018,2025-01-05,243,220,4,216,62,397
P019,2022-01-02,400,0,0,0,2,398
P019,2022-01-09,398,66,1,65,151,312
P019,2022-01-16,312,77,2,75,91,296
P019,2022-01-23,296,89,2,87,86,297
P019,2022-01-30,297,68,1,67,136,228
P019,2022-02-06,228,83,2,81,76,233
P019,2022-02-13,233,71,1,70,87,216
P019,2022-02-20,216,130,3,127,66,277
P019,2022-02-27,277,141,3,138,82,333
P019,2022-03-06,333,87,2,85,69,349
P019,2022-03-13,349,98,2,96,129,316
P019,2022-03-20,316,131,3,128,138,306
P019,2022-03-27,306,97,2,95,84,317
P019,2022-04-03,317,89,2,87,96,308
P019,2022-04-10,308,163,3,160,129,339
P019,2022-04-17,339,125,2,123,94,368
P019,2022-04-24,368,173,3,170,87,451
P019,2022-05-01,451,89,2,87,161,377
P019,2022-05-08,377,136,3,133,122,388
P019,2022-05-15,388,61,1,60,171,277
P019,2022-05-22,277,106,2,104,86,295
P019,2022-05-29,295,104,2,102,134,263
P019,2022-06-05,263,140,3,137,58,342
P019,2022-06-12,342,120,2,118,105,355
P019,2022-06-19,355,116,2,114,102,367
P019,2022-06-26,367,133,3,130,138,359
P019,2022-07-03,359,136,3,133,117,375
P019,2022-07-10,375,117,2,115,114,376
P019,2022-07-17,376,127,3,124,131,369
P019,2022-07-24,369,164,3,161,133,397
P019,2022-07-31,397,63,1,62,114,345
P019,2022-08-07,345,71,1,70,125,290
P019,2022-08-14,290,126,3,123,161,252
P019,2022-08-21,252,67,1,66,60,258
P019,2022-08-28,258,138,3,135,70,323
P019,2022-09-04,323,102,2,100,125,298
P019,2022-09-11,298,142,3,139,64,373
P019,2022-09-18,373,249,5,244,137,480
P019,2022-09-25,480,177,4,173,99,554
P019,2022-10-02,554,191,4,187,140,601
P019,2022-10-09,601,248,5,243,246,598
P019,2022-10-16,598,143,3,140,172,566
P019,2022-10-23,566,135,3,132,187,511
P019,2022-10-30,511,105,2,103,244,370
P019,2022-11-06,370,155,3,152,138,384
P019,2022-11-13,384,128,3,125,132,377
P019,2022-11-20,377,150,3,147,102,422
P019,2022-11-27,422,133,3,130,153,399
P019,2022-12-04,399,102,2,100,125,374
P019,2022-12-11,374,112,2,110,147,337
P019,2022-12-18,337,120,2,118,130,325
P019,2022-12-25,325,84,2,82,99,308
P019,2023-01-01,308,111,2,109,110,307
P019,2023-01-08,307,147,3,144,118,333
P019,2023-01-15,333,146,3,143,82,394
P019,2023-01-22,394,98,2,96,109,381
P019,2023-01-29,381,99,2,97,145,333
P019,2023-02-05,333,106,2,104,143,294
P019,2023-02-12,294,157,3,154,95,353
P019,2023-02-19,353,163,3,160,97,416
P019,2023-02-26,416,130,3,127,104,439
P019,2023-03-05,439,154,3,151,155,435
P019,2023-03-12,435,129,3,126,160,401
P019,2023-03-19,401,152,3,149,127,423
P019,2023-03-26,423,135,3,132,151,404
P019,2023-04-02,404,182,4,178,126,456
P019,2023-04-09,456,113,2,111,149,418
P019,2023-04-16,418,166,3,163,132,449
P019,2023-04-23,449,170,3,167,179,437
P019,2023-04-30,437,106,2,104,109,432
P019,2023-05-07,432,115,2,113,164,381
P019,2023-05-14,381,135,3,132,167,346
P019,2023-05-21,346,126,3,123,103,366
P019,2023-05-28,366,72,1,71,113,324
P019,2023-06-04,324,74,1,73,133,264
P019,2023-06-11,264,144,3,141,123,282
P019,2023-06-18,282,121,2,119,69,332
P019,2023-06-25,332,28,1,27,73,286
P019,2023-07-02,286,117,2,115,143,258
P019,2023-07-09,258,163,3,160,118,300
P019,2023-07-16,300,81,2,79,26,353
P019,2023-07-23,353,151,3,148,116,385
P019,2023-07-30,385,118,2,116,161,340
P019,2023-08-06,340,115,2,113,78,375
P019,2023-08-13,375,123,2,121,149,347
P019,2023-08-20,347,96,2,94,115,326
P019,2023-08-27,326,158,3,155,113,368
P019,2023-09-03,368,122,2,120,121,367
P019,2023-09-10,367,132,3,129,94,402
P019,2023-09-17,402,131,3,128,156,374
P019,2023-09-24,374,231,5,226,119,481
P019,2023-10-01,481,326,7,319,130,670
P019,2023-10-08,670,151,3,148,128,690
P019,2023-10-15,690,169,3,166,228,628
P019,2023-10-22,628,124,2,122,321,429
P019,2023-10-29,429,153,3,150,144,435
P019,2023-11-05,435,128,3,125,166,394
P019,2023-11-12,394,97,2,95,121,368
P019,2023-11-19,368,164,3,161,151,378
P019,2023-11-26,378,115,2,113,125,366
P019,2023-12-03,366,92,2,90,94,362
P019,2023-12-10,362,132,3,129,162,329
P019,2023-12-17,329,162,3,159,112,376
P019,2023-12-24,376,123,2,121,90,407
P019,2023-12-31,407,97,2,95,130,372
P019,2024-01-07,372,164,3,161,159,374
P019,2024-01-14,374,215,4,211,120,465
P019,2024-01-21,465,109,2,107,95,477
P019,2024-01-28,477,218,4,214,162,529
P019,2024-02-04,529,129,3,126,212,443
P019,2024-02-11,443,82,2,80,105,418
P019,2024-02-18,418,163,3,160,216,362
P019,2024-02-25,362,121,2,119,125,356
P019,2024-03-03,356,144,3,141,79,418
P019,2024-03-10,418,172,3,169,161,426
P019,2024-03-17,426,151,3,148,118,456
P019,2024-03-24,456,191,4,187,142,501
P019,2024-03-31,501,143,3,140,169,472
P019,2024-04-07,472,190,4,186,148,510
P019,2024-04-14,510,77,2,75,188,397
P019,2024-04-21,397,121,2,119,139,377
P019,2024-04-28,377,175,4,171,187,361
P019,2024-05-05,361,216,4,212,73,500
P019,2024-05-12,500,138,3,135,119,516
P019,2024-05-19,516,141,3,138,173,481
P019,2024-05-26,481,187,4,183,212,452
P019,2024-06-02,452,143,3,140,134,458
P019,2024-06-09,458,151,3,148,138,468
P019,2024-06-16,468,125,2,123,184,407
P019,2024-06-23,407,139,3,136,139,404
P019,2024-06-30,404,150,3,147,148,403
P019,2024-07-07,403,113,2,111,122,392
P019,2024-07-14,392,127,3,124,137,379
P019,2024-07-21,379,99,2,97,147,329
P019,2024-07-28,329,165,3,162,110,381
P019,2024-08-04,381,149,3,146,125,402
P019,2024-08-11,402,166,3,163,96,469
P019,2024-08-18,469,113,2,111,163,417
P019,2024-08-25,417,178,4,174,146,445
P019,2024-09-01,445,128,3,125,163,407
P019,2024-09-08,407,156,3,153,110,450
P019,2024-09-15,450,224,4,220,176,494
P019,2024-09-22,494,256,5,251,124,621
P019,2024-09-29,621,195,4,191,153,659
P019,2024-10-06,659,394,8,386,221,824
P019,2024-10-13,824,288,6,282,252,854
P019,2024-10-20,854,140,3,137,190,801
P019,2024-10-27,801,141,3,138,390,549
P019,2024-11-03,549,165,3,162,280,431
P019,2024-11-10,431,100,2,98,134,395
P019,2024-11-17,395,166,3,163,138,420
P019,2024-11-24,420,123,2,121,162,379
P019,2024-12-01,379,124,2,122,97,404
P019,2024-12-08,404,165,3,162,164,402
P019,2024-12-15,402,25,0,25,120,307
P019,2024-12-22,307,92,2,90,122,275
P019,2024-12-29,275,88,2,86,163,198
P019,2025-01-05,198,224,4,220,22,396
P020,2022-01-02,400,0,0,0,32,368
P020,2022-01-09,368,0,0,0,98,270
P020,2022-01-16,270,67,1,66,79,257
P020,2022-01-23,257,109,2,107,70,294
P020,2022-01-30,294,101,2,99,89,304
P020,2022-02-06,304,181,4,177,99,382
P020,2022-02-13,382,104,2,102,108,376
P020,2022-02-20,376,68,1,67,99,344
P020,2022-02-27,344,113,2,111,179,276
P020,2022-03-06,276,106,2,104,100,280
P020,2022-03-13,280,68,1,67,66,281
P020,2022-03-20,281,81,2,79,112,248
P020,2022-03-27,248,141,3,138,104,282
P020,2022-04-03,282,80,2,78,66,294
P020,2022-04-10,294,96,2,94,80,308
P020,2022-04-17,308,135,3,132,139,301
P020,2022-04-24,301,186,4,182,77,406
P020,2022-05-01,406,104,2,102,94,414
P020,2022-05-08,414,159,3,156,133,437
P020,2022-05-15,437,105,2,103,183,357
P020,2022-05-22,357,68,1,67,100,324
P020,2022-05-29,324,84,2,82,157,249
P020,2022-06-05,249,85,2,83,102,230
P020,2022-06-12,230,45,1,44,66,208
P020,2022-06-19,208,172,3,169,83,294
P020,2022-06-26,294,128,3,125,83,336
P020,2022-07-03,336,149,3,146,43,439
P020,2022-07-10,439,106,2,104,171,372
P020,2022-07-17,372,47,1,46,125,293
P020,2022-07-24,293,53,1,52,146,199
P020,2022-07-31,199,104,2,102,103,198
P020,2022-08-07,198,57,1,56,45,209
P020,2022-08-14,209,100,2,98,28,279
P020,2022-08-21,279,125,2,123,92,310
P020,2022-08-28,310,126,3,123,90,343
P020,2022-09-04,343,104,2,102,99,346
P020,2022-09-11,346,164,3,161,123,384
P020,2022-09-18,384,178,4,174,124,434
P020,2022-09-25,434,213,4,209,101,542
P020,2022-10-02,542,183,4,179,162,559
P020,2022-10-09,559,227,5,222,175,606
P020,2022-10-16,606,91,2,89,209,486
P020,2022-10-23,486,112,2,110,179,417
P020,2022-10-30,417,91,2,89,223,283
P020,2022-11-06,283,74,1,73,86,270
P020,2022-11-13,270,129,3,126,110,286
P020,2022-11-20,286,163,3,160,89,357
P020,2022-11-27,357,114,2,112,72,397
P020,2022-12-04,397,147,3,144,128,413
P020,2022-12-11,413,64,1,63,160,316
P020,2022-12-18,316,154,3,151,111,356
P020,2022-12-25,356,72,1,71,145,282
P020,2023-01-01,282,160,3,157,61,378
P020,2023-01-08,378,162,3,159,153,384
P020,2023-01-15,384,126,3,123,69,438
P020,2023-01-22,438,89,2,87,159,366
P020,2023-01-29,366,179,4,175,159,382
P020,2023-02-05,382,205,4,201,123,460
P020,2023-02-12,460,130,3,127,86,501
P020,2023-02-19,501,186,4,182,177,506
P020,2023-02-26,506,143,3,140,201,445
P020,2023-03-05,445,181,4,177,126,496
P020,2023-03-12,496,117,2,115,183,428
P020,2023-03-19,428,164,3,161,139,450
P020,2023-03-26,450,150,3,147,178,419
P020,2023-04-02,419,205,4,201,113,507
P020,2023-04-09,507,163,3,160,162,505
P020,2023-04-16,505,126,3,123,147,481
P020,2023-04-23,481,193,4,189,202,468
P020,2023-04-30,468,136,3,133,159,442
P020,2023-05-07,442,160,3,157,123,476
P020,2023-05-14,476,104,2,102,190,388
P020,2023-05-21,388,140,3,137,132,393
P020,2023-05-28,393,121,2,119,157,355
P020,2023-06-04,355,121,2,119,101,373
P020,2023-06-11,373,104,2,102,138,337
P020,2023-06-18,337,79,2,77,118,296
P020,2023-06-25,296,143,3,140,119,317
P020,2023-07-02,317,74,1,73,102,288
P020,2023-07-09,288,152,3,149,77,360
P020,2023-07-16,360,139,3,136,141,355
P020,2023-07-23,355,112,2,110,71,394
P020,2023-07-30,394,189,4,185,151,428
P020,2023-08-06,428,87,2,85,136,377
P020,2023-08-13,377,109,2,107,109,375
P020,2023-08-20,375,92,2,90,187,278
P020,2023-08-27,278,110,2,108,83,303
P020,2023-09-03,303,132,3,129,107,325
P020,2023-09-10,325,118,2,116,90,351
P020,2023-09-17,351,167,3,164,108,407
P020,2023-09-24,407,157,3,154,130,431
P020,2023-10-01,431,236,5,231,115,547
P020,2023-10-08,547,199,4,195,165,577
P020,2023-10-15,577,171,3,168,154,591
P020,2023-10-22,591,108,2,106,233,464
P020,2023-10-29,464,155,3,152,194,422
P020,2023-11-05,422,167,3,164,167,419
P020,2023-11-12,419,128,3,125,105,439
P020,2023-11-19,439,125,2,123,153,409
P020,2023-11-26,409,55,1,54,164,299
P020,2023-12-03,299,116,2,114,125,288
P020,2023-12-10,288,124,2,122,122,288
P020,2023-12-17,288,114,2,112,53,347
P020,2023-12-24,347,114,2,112,115,344
P020,2023-12-31,344,93,2,91,122,313
P020,2024-01-07,313,122,2,120,112,321
P020,2024-01-14,321,106,2,104,112,313
P020,2024-01-21,313,135,3,132,91,354
P020,2024-01-28,354,82,2,80,120,314
P020,2024-02-04,314,169,3,166,104,376
P020,2024-02-11,376,124,2,122,133,365
P020,2024-02-18,365,162,3,159,79,445
P020,2024-02-25,445,191,4,187,167,465
P020,2024-03-03,465,191,4,187,121,531
P020,2024-03-10,531,166,3,163,160,534
P020,2024-03-17,534,181,4,177,188,523
P020,2024-03-24,523,230,5,225,187,561
P020,2024-03-31,561,119,2,117,162,516
P020,2024-04-07,516,178,4,174,178,512
P020,2024-04-14,512,133,3,130,226,416
P020,2024-04-21,416,202,4,198,114,500
P020,2024-04-28,500,157,3,154,176,478
P020,2024-05-05,478,149,3,146,129,495
P020,2024-05-12,495,128,3,125,199,421
P020,2024-05-19,421,171,3,168,153,436
P020,2024-05-26,436,150,3,147,146,437
P020,2024-06-02,437,175,4,171,125,483
P020,2024-06-09,483,122,2,120,168,435
P020,2024-06-16,435,128,3,125,147,413
P020,2024-06-23,413,117,2,115,172,356
P020,2024-06-30,356,129,3,126,118,364
P020,2024-07-07,364,96,2,94,126,332
P020,2024-07-14,332,163,3,160,114,378
P020,2024-07-21,378,131,3,128,127,379
P020,2024-07-28,379,158,3,155,93,441
P020,2024-08-04,441,172,3,169,161,449
P020,2024-08-11,449,168,3,165,128,486
P020,2024-08-18,486,139,3,136,155,467
P020,2024-08-25,467,152,3,149,169,447
P020,2024-09-01,447,134,3,131,165,413
P020,2024-09-08,413,121,2,119,136,396
P020,2024-09-15,396,287,6,281,149,528
P020,2024-09-22,528,482,10,472,131,869
P020,2024-09-29,869,189,4,185,118,936
P020,2024-10-06,936,282,6,276,285,927
P020,2024-10-13,927,193,4,189,476,640
P020,2024-10-20,640,164,3,161,179,622
P020,2024-10-27,622,217,4,213,278,557
P020,2024-11-03,557,151,3,148,187,518
P020,2024-11-10,518,162,3,159,160,517
P020,2024-11-17,517,129,3,126,214,429
P020,2024-11-24,429,125,2,123,147,405
P020,2024-12-01,405,118,2,116,159,362
P020,2024-12-08,362,132,3,129,126,365
P020,2024-12-15,365,48,1,47,122,290
P020,2024-12-22,290,88,2,86,116,260
