OrderID,OrderDate,CustomerID,DistributorID,RepEmployeeID,NumLines,OrderValue
SO000481,2022-07-10,C0007,D01,E06,5,2555.6
SO000482,2022-07-24,C0007,D01,E06,3,1405.0
SO000483,2022-08-07,C0007,D01,E06,4,1950.25
SO000484,2022-08-23,C0007,D01,E06,3,1700.0
SO000485,2022-09-07,C0007,D01,E06,3,2040.0
SO000486,2022-09-24,C0007,D01,E06,4,1185.0
SO000487,2022-10-07,C0007,D01,E06,7,2068.8
SO000488,2022-10-22,C0007,D01,E06,7,4711.4
SO000489,2022-11-07,C0007,D01,E06,3,1276.45
SO000490,2022-11-22,C0007,D01,E06,7,2546.45
SO000491,2022-12-08,C0007,D01,E06,4,2406.1
SO000492,2022-12-25,C0007,D01,E06,5,3080.0
SO000493,2023-01-10,C0007,D01,E06,3,1080.0
SO000494,2023-01-25,C0007,D01,E06,4,2577.2
SO000495,2023-02-07,C0007,D01,E06,4,2644.35
SO000496,2023-02-23,C0007,D01,E06,6,5068.55
SO000497,2023-03-09,C0007,D01,E06,4,1275.0
SO000498,2023-03-25,C0007,D01,E06,6,1774.6
SO000499,2023-04-10,C0007,D01,E06,7,2940.0
SO000500,2023-04-23,C0007,D01,E06,4,1330.0
SO000501,2023-05-08,C0007,D01,E06,5,1565.0
SO000502,2023-05-25,C0007,D01,E06,7,2961.25
SO000503,2023-06-10,C0007,D01,E06,3,1027.5
SO000504,2023-06-26,C0007,D01,E06,3,1395.0
SO000505,2023-07-13,C0007,D01,E06,3,720.0
SO000506,2023-07-28,C0007,D01,E06,6,2889.6
SO000507,2023-08-12,C0007,D01,E06,5,1965.0
SO000508,2023-08-27,C0007,D01,E06,6,2040.0
SO000509,2023-09-12,C0007,D01,E06,6,3055.0
SO000510,2023-09-26,C0007,D01,E06,7,2577.5
SO000511,2023-10-12,C0007,D01,E06,5,2194.7
SO000512,2023-10-25,C0007,D01,E06,5,2505.0
SO000513,2023-11-10,C0007,D01,E06,5,3515.0
SO000514,2023-11-25,C0007,D01,E06,6,3923.6
SO000515,2023-12-11,C0007,D01,E06,3,1610.0
SO000516,2023-12-27,C0007,D01,E06,4,2345.0
SO000517,2024-01-10,C0007,D01,E06,4,4060.0
SO000518,2024-01-26,C0007,D01,E06,7,4755.7
SO000519,2024-02-12,C0007,D01,E06,4,2320.0
SO000520,2024-02-28,C0007,D01,E06,5,3724.2
SO000521,2024-03-15,C0007,D01,E06,6,2635.0
SO000522,2024-03-30,C0007,D01,E06,4,1245.0
SO000523,2024-04-13,C0007,D01,E06,6,2370.0
SO000524,2022-01-02,C0008,D01,E07,5,6409.0
SO000525,2022-01-12,C0008,D01,E07,6,8410.0
SO000526,2022-01-23,C0008,D01,E07,7,13139.2
SO000527,2022-01-30,C0008,D01,E07,6,7497.4
SO000528,2022-02-07,C0008,D01,E07,6,10840.0
SO000529,2022-02-18,C0008,D01,E07,3,3474.8
SO000530,2022-02-27,C0008,D01,E07,6,7160.0
SO000531,2022-03-06,C0008,D01,E07,6,4625.0
SO000532,2022-03-15,C0008,D01,E07,5,2987.0
SO000533,2022-03-22,C0008,D01,E07,6,4330.0
SO000534,2022-03-31,C0008,D01,E07,6,3972.15
SO000535,2022-04-07,C0008,D01,E07,4,3629.2
SO000536,2022-04-14,C0008,D01,E07,5,4730.0
SO000537,2022-04-21,C0008,D01,E07,3,3250.0
SO000538,2022-05-02,C0008,D01,E07,6,6820.0
SO000539,2022-05-12,C0008,D01,E07,7,5335.6
SO000540,2022-05-21,C0008,D01,E07,3,2485.0
SO000541,2022-05-29,C0008,D01,E07,3,2355.0
SO000542,2022-06-06,C0008,D01,E07,6,8027.2
SO000543,2022-06-14,C0008,D01,E07,5,2832.25
SO000544,2022-06-24,C0008,D01,E07,3,3090.0
SO000545,2022-07-05,C0008,D01,E07,7,9142.5
SO000546,2022-07-15,C0008,D01,E07,6,6484.75
SO000547,2022-07-25,C0008,D01,E07,5,5845.0
SO000548,2022-08-01,C0008,D01,E07,6,5815.0
SO000549,2022-08-08,C0008,D01,E07,7,10140.0
SO000550,2022-08-16,C0008,D01,E07,6,8930.0
SO000551,2022-08-26,C0008,D01,E07,6,7230.0
SO000552,2022-09-02,C0008,D01,E07,6,7670.0
SO000553,2022-09-10,C0008,D01,E07,6,8245.0
SO000554,2022-09-18,C0008,D01,E07,6,5397.95
SO000555,2022-09-26,C0008,D01,E07,5,7018.35
SO000556,2022-10-05,C0008,D01,E07,6,11579.4
SO000557,2022-10-13,C0008,D01,E07,5,7480.0
SO000558,2022-10-24,C0008,D01,E07,5,8246.15
SO000559,2022-11-02,C0008,D01,E07,3,8329.2
SO000560,2022-11-10,C0008,D01,E07,3,5345.0
SO000561,2022-11-19,C0008,D01,E07,7,9750.0
SO000562,2022-11-29,C0008,D01,E07,5,6130.0
SO000563,2022-12-07,C0008,D01,E07,5,9066.25
SO000564,2022-12-15,C0008,D01,E07,7,13603.8
SO000565,2022-12-24,C0008,D01,E07,4,6698.05
SO000566,2023-01-03,C0008,D01,E07,6,9287.3
SO000567,2023-01-10,C0008,D01,E07,3,4461.1
SO000568,2023-01-19,C0008,D01,E07,3,8275.0
SO000569,2023-01-27,C0008,D01,E07,4,6085.0
SO000570,2023-02-04,C0008,D01,E07,5,6680.0
SO000571,2023-02-13,C0008,D01,E07,5,9488.0
SO000572,2023-02-22,C0008,D01,E07,5,14824.6
SO000573,2023-03-04,C0008,D01,E07,6,5545.0
SO000574,2023-03-11,C0008,D01,E07,5,4681.6
SO000575,2023-03-20,C0008,D01,E07,5,3569.5
SO000576,2023-03-28,C0008,D01,E07,4,2906.2
SO000577,2023-04-08,C0008,D01,E07,3,2100.0
SO000578,2023-04-17,C0008,D01,E07,3,4129.35
SO000579,2023-04-28,C0008,D01,E07,6,7445.3
SO000580,2023-05-09,C0008,D01,E07,7,7225.0
SO000581,2023-05-20,C0008,D01,E07,4,3115.0
SO000582,2023-05-28,C0008,D01,E07,6,7215.0
SO000583,2023-06-05,C0008,D01,E07,5,4451.1
SO000584,2023-06-12,C0008,D01,E07,7,6759.8
SO000585,2023-06-22,C0008,D01,E07,4,3800.0
SO000586,2023-07-01,C0008,D01,E07,6,7710.1
SO000587,2023-07-08,C0008,D01,E07,5,8365.0
SO000588,2023-07-18,C0008,D01,E07,7,8360.0
SO000589,2023-07-27,C0008,D01,E07,6,6790.0
SO000590,2023-08-06,C0008,D01,E07,3,4590.0
SO000591,2023-08-16,C0008,D01,E07,3,3120.1
SO000592,2023-08-24,C0008,D01,E07,3,3890.0
SO000593,2023-09-04,C0008,D01,E07,5,5650.0
SO000594,2023-09-12,C0008,D01,E07,5,5750.0
SO000595,2023-09-20,C0008,D01,E07,5,4103.2
SO000596,2023-09-27,C0008,D01,E07,5,7683.05
SO000597,2023-10-04,C0008,D01,E07,6,10111.55
SO000598,2023-10-13,C0008,D01,E07,4,3084.0
SO000599,2023-10-22,C0008,D01,E07,3,5970.75
SO000600,2023-10-29,C0008,D01,E07,3,4987.0
SO000601,2023-11-07,C0008,D01,E07,4,9910.9
SO000602,2023-11-14,C0008,D01,E07,7,21040.55
SO000603,2023-11-24,C0008,D01,E07,5,5650.0
SO000604,2023-12-03,C0008,D01,E07,4,6955.3
SO000605,2023-12-10,C0008,D01,E07,3,6800.0
SO000606,2023-12-18,C0008,D01,E07,6,12944.0
SO000607,2023-12-29,C0008,D01,E07,3,3656.5
SO000608,2024-01-08,C0008,D01,E07,4,5295.6
SO000609,2024-01-18,C0008,D01,E07,4,4400.0
SO000610,2024-01-26,C0008,D01,E07,6,15847.05
SO000611,2024-02-04,C0008,D01,E07,7,13240.1
SO000612,2024-02-11,C0008,D01,E07,3,9950.0
SO000613,2024-02-21,C0008,D01,E07,5,9347.7
SO000614,2024-02-28,C0008,D01,E07,6,11999.95
SO000615,2024-03-10,C0008,D01,E07,6,6881.25
SO000616,2024-03-19,C0008,D01,E07,6,5560.0
SO000617,2024-03-30,C0008,D01,E07,4,4920.0
SO000618,2024-04-09,C0008,D01,E07,4,3075.0
SO000619,2024-04-17,C0008,D01,E07,7,8671.05
SO000620,2024-04-26,C0008,D01,E07,7,7536.5
SO000621,2024-05-06,C0008,D01,E07,5,5905.0
SO000622,2024-05-16,C0008,D01,E07,5,3508.2
SO000623,2024-05-24,C0008,D01,E07,7,7225.0
SO000624,2024-06-02,C0008,D01,E07,7,9515.0
SO000625,2024-06-09,C0008,D01,E07,3,3045.0
SO000626,2024-06-16,C0008,D01,E07,7,9675.0
SO000627,2024-06-26,C0008,D01,E07,3,2310.0
SO000628,2024-07-07,C0008,D01,E07,3,2955.9
SO000629,2024-07-17,C0008,D01,E07,4,5166.2
SO000630,2024-07-25,C0008,D01,E07,7,10972.6
SO000631,2024-08-01,C0008,D01,E07,6,9455.0
SO000632,2024-08-10,C0008,D01,E07,6,9819.5
SO000633,2024-08-18,C0008,D01,E07,7,9830.0
SO000634,2024-08-26,C0008,D01,E07,4,4490.0
SO000635,2024-09-02,C0008,D01,E07,5,5585.0
SO000636,2024-09-13,C0008,D01,E07,3,3030.0
SO000637,2024-09-23,C0008,D01,E07,7,8952.75
SO000638,2024-10-02,C0008,D01,E07,7,8193.5
SO000639,2024-10-09,C0008,D01,E07,6,12523.2
SO000640,2024-10-20,C0008,D01,E07,3,2720.2
SO000641,2024-10-29,C0008,D01,E07,3,3450.0
SO000642,2024-11-09,C0008,D01,E07,4,9115.2
SO000643,2024-11-19,C0008,D01,E07,4,5258.9
SO000644,2024-11-26,C0008,D01,E07,5,9933.0
SO000645,2024-12-06,C0008,D01,E07,4,6106.55
SO000646,2024-12-14,C0008,D01,E07,7,18327.15
SO000647,2024-12-23,C0008,D01,E07,4,9230.0
SO000648,2022-01-04,C0009,D01,E08,5,5023.65
SO000649,2022-01-16,C0009,D01,E08,5,3158.4
SO000650,2022-01-27,C0009,D01,E08,6,6483.5
SO000651,2022-02-08,C0009,D01,E08,4,3020.0
SO000652,2022-02-20,C0009,D01,E08,7,7010.0
SO000653,2022-03-06,C0009,D01,E08,4,1389.75
SO000654,2022-03-20,C0009,D01,E08,5,3464.5
SO000655,2022-04-03,C0009,D01,E08,7,3674.75
SO000656,2022-04-16,C0009,D01,E08,5,3388.8
SO000657,2022-04-26,C0009,D01,E08,5,2500.0
SO000658,2022-05-07,C0009,D01,E08,4,2360.75
SO000659,2022-05-20,C0009,D01,E08,7,3265.0
SO000660,2022-05-31,C0009,D01,E08,7,3945.0
SO000661,2022-06-14,C0009,D01,E08,7,4760.0
SO000662,2022-06-28,C0009,D01,E08,4,2530.85
SO000663,2022-07-10,C0009,D01,E08,7,4883.7
SO000664,2022-07-23,C0009,D01,E08,3,1794.4
SO000665,2022-08-03,C0009,D01,E08,3,2370.0
SO000666,2022-08-14,C0009,D01,E08,7,7362.2
SO000667,2022-08-27,C0009,D01,E08,3,1588.5
SO000668,2022-09-06,C0009,D01,E08,5,2368.8
SO000669,2022-09-20,C0009,D01,E08,7,5486.2
SO000670,2022-10-01,C0009,D01,E08,7,5965.25
SO000671,2022-10-13,C0009,D01,E08,5,3275.0
SO000672,2022-10-24,C0009,D01,E08,4,4978.0
SO000673,2022-11-04,C0009,D01,E08,7,7425.3
SO000674,2022-11-17,C0009,D01,E08,6,6465.0
SO000675,2022-11-30,C0009,D01,E08,7,7189.8
SO000676,2022-12-13,C0009,D01,E08,3,1770.0
SO000677,2022-12-23,C0009,D01,E08,7,7717.9
SO000678,2023-01-02,C0009,D01,E08,3,2684.4
SO000679,2023-01-13,C0009,D01,E08,7,7480.0
SO000680,2023-01-25,C0009,D01,E08,5,3095.85
SO000681,2023-02-08,C0009,D01,E08,7,8510.0
SO000682,2023-02-20,C0009,D01,E08,6,5210.0
SO000683,2023-03-05,C0009,D01,E08,5,2667.75
SO000684,2023-03-18,C0009,D01,E08,3,1535.0
SO000685,2023-03-31,C0009,D01,E08,7,4064.2
SO000686,2023-04-12,C0009,D01,E08,6,3426.1
SO000687,2023-04-22,C0009,D01,E08,4,2065.0
SO000688,2023-05-05,C0009,D01,E08,7,4066.5
SO000689,2023-05-18,C0009,D01,E08,4,2084.7
SO000690,2023-06-01,C0009,D01,E08,3,1595.0
SO000691,2023-06-14,C0009,D01,E08,5,4315.0
SO000692,2023-06-28,C0009,D01,E08,4,2545.0
SO000693,2023-07-11,C0009,D01,E08,4,3842.7
SO000694,2023-07-25,C0009,D01,E08,7,6829.0
SO000695,2023-08-04,C0009,D01,E08,5,4701.0
SO000696,2023-08-17,C0009,D01,E08,6,4565.0
SO000697,2023-08-27,C0009,D01,E08,5,3526.25
SO000698,2023-09-07,C0009,D01,E08,6,5623.4
SO000699,2023-09-18,C0009,D01,E08,3,2052.7
SO000700,2023-09-30,C0009,D01,E08,5,3560.6
SO000701,2023-10-14,C0009,D01,E08,3,3240.0
SO000702,2023-10-26,C0009,D01,E08,3,4505.0
SO000703,2023-11-07,C0009,D01,E08,6,10989.15
SO000704,2023-11-17,C0009,D01,E08,3,3935.0
SO000705,2023-11-28,C0009,D01,E08,5,6337.35
SO000706,2023-12-10,C0009,D01,E08,6,10632.35
SO000707,2023-12-22,C0009,D01,E08,6,4560.0
SO000708,2024-01-03,C0009,D01,E08,7,8840.1
SO000709,2024-01-13,C0009,D01,E08,5,7035.0
SO000710,2024-01-25,C0009,D01,E08,7,6311.9
SO000711,2024-02-04,C0009,D01,E08,3,3238.0
SO000712,2024-02-15,C0009,D01,E08,6,4830.0
SO000713,2024-02-27,C0009,D01,E08,4,3980.0
SO000714,2024-03-08,C0009,D01,E08,6,2980.0
SO000715,2024-03-21,C0009,D01,E08,3,2730.0
SO000716,2024-04-02,C0009,D01,E08,6,4015.0
SO000717,2024-04-12,C0009,D01,E08,3,1670.0
SO000718,2024-04-26,C0009,D01,E08,6,3800.0
SO000719,2024-05-07,C0009,D01,E08,6,2585.0
SO000720,2024-05-20,C0009,D01,E08,5,4000.0
SO000721,2024-05-30,C0009,D01,E08,4,2850.0
SO000722,2024-06-13,C0009,D01,E08,5,4625.05
SO000723,2024-06-23,C0009,D01,E08,3,2563.75
SO000724,2024-07-04,C0009,D01,E08,5,3410.0
SO000725,2024-07-14,C0009,D01,E08,3,2750.8
SO000726,2024-07-24,C0009,D01,E08,6,7140.0
SO000727,2024-08-07,C0009,D01,E08,6,4371.6
SO000728,2024-08-20,C0009,D01,E08,5,4965.35
SO000729,2024-09-02,C0009,D01,E08,3,2831.5
SO000730,2024-09-15,C0009,D01,E08,5,4142.95
SO000731,2024-09-26,C0009,D01,E08,4,2785.0
SO000732,2024-10-08,C0009,D01,E08,7,10546.7
SO000733,2024-10-19,C0009,D01,E08,3,3340.0
SO000734,2024-10-30,C0009,D01,E08,5,3232.05
SO000735,2024-11-09,C0009,D01,E08,3,4115.0
SO000736,2024-11-19,C0009,D01,E08,5,5422.6
SO000737,2024-12-02,C0009,D01,E08,5,6060.0
SO000738,2024-12-16,C0009,D01,E08,4,3885.5
SO000739,2024-12-28,C0009,D01,E08,6,7090.0
SO000740,2022-01-11,C0010,D02,E09,6,3592.7
SO000741,2022-01-27,C0010,D02,E09,3,1445.0
SO000742,2022-02-09,C0010,D02,E09,6,4177.2
SO000743,2022-02-24,C0010,D02,E09,3,2342.2
SO000744,2022-03-10,C0010,D02,E09,3,1205.0
SO000745,2022-03-26,C0010,D02,E09,6,1320.0
SO000746,2022-04-08,C0010,D02,E09,7,2460.0
SO000747,2022-04-25,C0010,D02,E09,4,910.0
SO000748,2022-05-09,C0010,D02,E09,7,1885.15
SO000749,2022-05-24,C0010,D02,E09,6,1435.0
SO000750,2022-06-10,C0010,D02,E09,7,3241.8
SO000751,2022-06-26,C0010,D02,E09,5,2315.0
SO000752,2022-07-12,C0010,D02,E09,6,2428.1
SO000753,2022-07-29,C0010,D02,E09,6,2379.2
SO000754,2022-08-14,C0010,D02,E09,6,1906.9
SO000755,2022-08-28,C0010,D02,E09,6,2085.0
SO000756,2022-09-12,C0010,D02,E09,6,2348.0
SO000757,2022-09-25,C0010,D02,E09,7,3131.25
SO000758,2022-10-12,C0010,D02,E09,6,2360.0
SO000759,2022-10-29,C0010,D02,E09,4,1693.75
SO000760,2022-11-15,C0010,D02,E09,7,4205.0
SO000761,2022-12-02,C0010,D02,E09,7,4405.0
SO000762,2022-12-16,C0010,D02,E09,3,1349.2
SO000763,2023-01-02,C0010,D02,E09,4,1955.0
SO000764,2023-01-17,C0010,D02,E09,4,2075.0
SO000765,2023-01-30,C0010,D02,E09,7,5872.8
SO000766,2023-02-15,C0010,D02,E09,5,1811.25
SO000767,2023-03-01,C0010,D02,E09,6,1841.85
SO000768,2023-03-15,C0010,D02,E09,3,930.0
SO000769,2023-03-29,C0010,D02,E09,5,1445.0
SO000770,2023-04-13,C0010,D02,E09,3,1075.0
SO000771,2023-04-30,C0010,D02,E09,3,975.0
SO000772,2023-05-13,C0010,D02,E09,5,1331.65
SO000773,2023-05-27,C0010,D02,E09,3,761.9
SO000774,2023-06-11,C0010,D02,E09,4,1940.0
SO000775,2023-06-24,C0010,D02,E09,7,2849.45
SO000776,2023-07-08,C0010,D02,E09,4,2286.9
SO000777,2023-07-25,C0010,D02,E09,4,1876.9
SO000778,2023-08-10,C0010,D02,E09,4,1521.2
SO000779,2023-08-26,C0010,D02,E09,3,921.0
SO000780,2023-09-08,C0010,D02,E09,5,1468.7
SO000781,2023-09-24,C0010,D02,E09,6,2760.0
SO000782,2023-10-09,C0010,D02,E09,4,2685.0
SO000783,2023-10-22,C0010,D02,E09,6,4613.25
SO000784,2023-11-08,C0010,D02,E09,5,2997.25
SO000785,2023-11-25,C0010,D02,E09,4,2805.0
SO000786,2023-12-09,C0010,D02,E09,5,3001.5
SO000787,2023-12-24,C0010,D02,E09,5,1718.75
SO000788,2024-01-10,C0010,D02,E09,7,4613.75
SO000789,2024-01-24,C0010,D02,E09,3,2200.0
SO000790,2024-02-10,C0010,D02,E09,4,2935.0
SO000791,2024-02-23,C0010,D02,E09,7,3310.0
SO000792,2024-03-11,C0010,D02,E09,3,520.0
SO000793,2024-03-24,C0010,D02,E09,4,1352.85
SO000794,2024-04-08,C0010,D02,E09,4,1035.0
SO000795,2024-04-22,C0010,D02,E09,7,2905.0
SO000796,2024-05-06,C0010,D02,E09,7,2283.8
SO000797,2024-05-21,C0010,D02,E09,6,1865.0
SO000798,2024-06-04,C0010,D02,E09,3,1616.1
SO000799,2024-06-21,C0010,D02,E09,4,1318.3
SO000800,2024-07-04,C0010,D02,E09,7,2627.8
SO000801,2024-07-18,C0010,D02,E09,3,1264.2
SO000802,2024-08-01,C0010,D02,E09,3,1090.0
SO000803,2024-08-14,C0010,D02,E09,6,3245.0
SO000804,2024-08-28,C0010,D02,E09,4,1600.0
SO000805,2024-09-14,C0010,D02,E09,3,1295.0
SO000806,2024-09-28,C0010,D02,E09,3,1260.0
SO000807,2024-10-12,C0010,D02,E09,5,4392.05
SO000808,2024-10-25,C0010,D02,E09,5,3144.5
SO000809,2024-11-07,C0010,D02,E09,4,2914.65
SO000810,2024-11-21,C0010,D02,E09,3,1109.8
SO000811,2024-12-04,C0010,D02,E09,6,4190.0
SO000812,2024-12-20,C0010,D02,E09,4,2342.8
SO000813,2022-01-04,C0011,D02,E10,5,3790.0
SO000814,2022-01-16,C0011,D02,E10,6,6295.0
SO000815,2022-01-30,C0011,D02,E10,7,6415.2
SO000816,2022-02-12,C0011,D02,E10,6,2939.8
SO000817,2022-02-23,C0011,D02,E10,5,5430.0
SO000818,2022-03-08,C0011,D02,E10,7,4531.65
SO000819,2022-03-20,C0011,D02,E10,5,3021.75
SO000820,2022-04-01,C0011,D02,E10,5,2437.9
SO000821,2022-04-11,C0011,D02,E10,5,2793.9
SO000822,2022-04-24,C0011,D02,E10,3,1075.0
SO000823,2022-05-04,C0011,D02,E10,7,4374.35
SO000824,2022-05-15,C0011,D02,E10,4,1875.0
SO000825,2022-05-25,C0011,D02,E10,5,2450.0
SO000826,2022-06-08,C0011,D02,E10,7,5303.65
SO000827,2022-06-21,C0011,D02,E10,7,4221.5
SO000828,2022-07-04,C0011,D02,E10,4,2610.0
SO000829,2022-07-18,C0011,D02,E10,3,2450.0
SO000830,2022-07-31,C0011,D02,E10,3,2255.0
SO000831,2022-08-12,C0011,D02,E10,3,2515.0
SO000832,2022-08-26,C0011,D02,E10,3,3210.0
SO000833,2022-09-06,C0011,D02,E10,6,3358.55
SO000834,2022-09-17,C0011,D02,E10,3,1719.7
SO000835,2022-09-27,C0011,D02,E10,7,7249.1
SO000836,2022-10-07,C0011,D02,E10,4,1750.6
SO000837,2022-10-20,C0011,D02,E10,5,5115.0
SO000838,2022-10-30,C0011,D02,E10,7,4568.3
SO000839,2022-11-12,C0011,D02,E10,7,7793.4
SO000840,2022-11-23,C0011,D02,E10,7,7020.0
SO000841,2022-12-03,C0011,D02,E10,4,3900.0
SO000842,2022-12-14,C0011,D02,E10,3,5590.5
SO000843,2022-12-28,C0011,D02,E10,6,6151.2
SO000844,2023-01-09,C0011,D02,E10,4,2655.0
SO000845,2023-01-22,C0011,D02,E10,6,4505.0
SO000846,2023-02-05,C0011,D02,E10,5,5420.0
SO000847,2023-02-15,C0011,D02,E10,6,5515.0
SO000848,2023-03-01,C0011,D02,E10,3,1158.45
SO000849,2023-03-15,C0011,D02,E10,3,1885.0
SO000850,2023-03-25,C0011,D02,E10,3,2305.2
SO000851,2023-04-06,C0011,D02,E10,3,2070.0
SO000852,2023-04-18,C0011,D02,E10,6,4272.2
SO000853,2023-04-30,C0011,D02,E10,7,3549.8
SO000854,2023-05-10,C0011,D02,E10,3,2401.1
SO000855,2023-05-21,C0011,D02,E10,7,4826.1
SO000856,2023-06-01,C0011,D02,E10,7,6619.95
SO000857,2023-06-11,C0011,D02,E10,4,3000.1
SO000858,2023-06-21,C0011,D02,E10,7,5740.0
SO000859,2023-07-03,C0011,D02,E10,5,4145.5
SO000860,2023-07-13,C0011,D02,E10,5,4885.3
SO000861,2023-07-23,C0011,D02,E10,5,3955.0
SO000862,2023-08-02,C0011,D02,E10,4,2594.75
SO000863,2023-08-15,C0011,D02,E10,6,5805.0
SO000864,2023-08-29,C0011,D02,E10,4,2175.0
SO000865,2023-09-09,C0011,D02,E10,6,4114.9
SO000866,2023-09-22,C0011,D02,E10,5,4170.0
SO000867,2023-10-04,C0011,D02,E10,3,1650.0
SO000868,2023-10-16,C0011,D02,E10,7,5290.0
SO000869,2023-10-26,C0011,D02,E10,7,6665.05
SO000870,2023-11-07,C0011,D02,E10,3,3462.75
SO000871,2023-11-17,C0011,D02,E10,6,6185.0
SO000872,2023-12-01,C0011,D02,E10,6,5162.6
SO000873,2023-12-14,C0011,D02,E10,3,1610.0
SO000874,2023-12-25,C0011,D02,E10,6,5101.65
SO000875,2024-01-06,C0011,D02,E10,7,6260.3
SO000876,2024-01-19,C0011,D02,E10,6,5798.75
SO000877,2024-02-02,C0011,D02,E10,7,6220.0
SO000878,2024-02-15,C0011,D02,E10,5,6531.25
SO000879,2024-02-28,C0011,D02,E10,7,8166.25
SO000880,2024-03-10,C0011,D02,E10,3,1485.6
SO000881,2024-03-24,C0011,D02,E10,6,4950.5
SO000882,2024-04-05,C0011,D02,E10,4,2513.0
SO000883,2024-04-15,C0011,D02,E10,7,3445.0
SO000884,2024-04-27,C0011,D02,E10,5,2520.0
SO000885,2024-05-10,C0011,D02,E10,5,3920.0
SO000886,2024-05-20,C0011,D02,E10,5,3965.0
SO000887,2024-05-31,C0011,D02,E10,5,2725.0
SO000888,2024-06-13,C0011,D02,E10,5,4460.0
SO000889,2024-06-24,C0011,D02,E10,5,4634.0
SO000890,2024-07-04,C0011,D02,E10,3,4415.0
SO000891,2024-07-14,C0011,D02,E10,6,5419.35
SO000892,2024-07-25,C0011,D02,E10,5,4725.7
SO000893,2024-08-06,C0011,D02,E10,5,5313.0
SO000894,2024-08-17,C0011,D02,E10,5,3540.0
SO000895,2024-08-28,C0011,D02,E10,6,4570.75
SO000896,2024-09-07,C0011,D02,E10,4,3372.0
SO000897,2024-09-21,C0011,D02,E10,7,4890.0
SO000898,2024-10-04,C0011,D02,E10,7,5906.25
SO000899,2024-10-16,C0011,D02,E10,7,5910.8
SO000900,2024-10-30,C0011,D02,E10,7,6637.95
SO000901,2024-11-09,C0011,D02,E10,4,4590.0
SO000902,2024-11-20,C0011,D02,E10,4,6370.0
SO000903,2024-12-01,C0011,D02,E10,6,5720.0
SO000904,2024-12-14,C0011,D02,E10,6,6890.0
SO000905,2024-12-28,C0011,D02,E10,5,5931.95
SO000906,2022-01-11,C0012,D02,E11,4,2825.6
SO000907,2022-01-24,C0012,D02,E11,7,2965.0
SO000908,2022-02-08,C0012,D02,E11,4,1420.0
SO000909,2022-02-25,C0012,D02,E11,4,2180.0
SO000910,2022-03-12,C0012,D02,E11,6,2145.8
SO000911,2022-03-28,C0012,D02,E11,4,1595.0
SO000912,2022-04-10,C0012,D02,E11,5,1295.4
SO000913,2022-04-25,C0012,D02,E11,6,1969.2
SO000914,2022-05-11,C0012,D02,E11,7,2390.2
SO000915,2022-05-26,C0012,D02,E11,3,1460.6
SO000916,2022-06-10,C0012,D02,E11,6,3279.25
SO000917,2022-06-24,C0012,D02,E11,4,1735.0
SO000918,2022-07-07,C0012,D02,E11,7,2908.6
SO000919,2022-07-21,C0012,D02,E11,3,1360.0
SO000920,2022-08-07,C0012,D02,E11,3,950.0
SO000921,2022-08-22,C0012,D02,E11,3,1122.5
SO000922,2022-09-07,C0012,D02,E11,4,1196.9
SO000923,2022-09-21,C0012,D02,E11,6,2915.05
SO000924,2022-10-04,C0012,D02,E11,4,1534.8
SO000925,2022-10-19,C0012,D02,E11,7,2811.45
SO000926,2022-11-03,C0012,D02,E11,4,2100.0
SO000927,2022-11-20,C0012,D02,E11,3,2200.0
SO000928,2022-12-05,C0012,D02,E11,5,2340.0
SO000929,2022-12-19,C0012,D02,E11,7,3215.0
SO000930,2023-01-01,C0012,D02,E11,3,1389.2
SO000931,2023-01-18,C0012,D02,E11,3,2245.0
SO000932,2023-02-04,C0012,D02,E11,4,3050.0
SO000933,2023-02-20,C0012,D02,E11,4,1190.6
SO000934,2023-03-05,C0012,D02,E11,7,1749.85
SO000935,2023-03-21,C0012,D02,E11,6,1309.55
SO000936,2023-04-06,C0012,D02,E11,5,1289.4
SO000937,2023-04-20,C0012,D02,E11,6,2059.25
SO000938,2023-05-07,C0012,D02,E11,5,2070.0
SO000939,2023-05-20,C0012,D02,E11,3,724.3
SO000940,2023-06-06,C0012,D02,E11,3,1130.0
SO000941,2023-06-21,C0012,D02,E11,7,3499.75
SO000942,2023-07-08,C0012,D02,E11,6,2235.0
SO000943,2023-07-21,C0012,D02,E11,5,2215.0
SO000944,2023-08-03,C0012,D02,E11,4,1180.4
SO000945,2023-08-19,C0012,D02,E11,7,3845.0
SO000946,2023-09-03,C0012,D02,E11,6,2131.6
SO000947,2023-09-17,C0012,D02,E11,6,2769.25
SO000948,2023-10-04,C0012,D02,E11,3,1600.0
SO000949,2023-10-21,C0012,D02,E11,6,3463.7
SO000950,2023-11-07,C0012,D02,E11,4,3861.75
SO000951,2023-11-24,C0012,D02,E11,3,1890.0
SO000952,2023-12-10,C0012,D02,E11,7,3590.25
SO000953,2023-12-24,C0012,D02,E11,5,4172.75
SO000954,2024-01-08,C0012,D02,E11,4,2885.0
SO000955,2024-01-21,C0012,D02,E11,3,1505.0
SO000956,2024-02-05,C0012,D02,E11,3,3015.0
SO000957,2024-02-18,C0012,D02,E11,4,4260.0
SO000958,2024-03-03,C0012,D02,E11,3,1275.0
SO000959,2024-03-16,C0012,D02,E11,4,836.3
SO000960,2024-04-02,C0012,D02,E11,5,2102.85
SO000961,2024-04-16,C0012,D02,E11,6,2320.0
