SalesLineID,OrderID,OrderDate,CustomerID,DistributorID,RepEmployeeID,ProductID,Quantity,UnitPrice,DiscountPct,LineRevenue,PromotionID
SL0000335,SO000065,2024-02-09,C0001,D01,E06,P007,17,110,0,1870,
SL0000336,SO000065,2024-02-09,C0001,D01,E06,P018,17,135,0,2295,
SL0000337,SO000066,2024-02-23,C0001,D01,E06,P005,13,120,0,1560,
SL0000338,SO000066,2024-02-23,C0001,D01,E06,P003,17,95,0,1615,
SL0000339,SO000066,2024-02-23,C0001,D01,E06,P002,7,60,0,420,
SL0000340,SO000066,2024-02-23,C0001,D01,E06,P015,13,85,0,1105,
SL0000341,SO000066,2024-02-23,C0001,D01,E06,P007,13,110,0,1430,
SL0000342,SO000066,2024-02-23,C0001,D01,E06,P022,13,213.4,0.03,2774.2,
SL0000343,SO000067,2024-03-06,C0001,D01,E06,P016,4,80,0,320,
SL0000344,SO000067,2024-03-06,C0001,D01,E06,P023,8,135,0,1080,
SL0000345,SO000067,2024-03-06,C0001,D01,E06,P005,8,120,0,960,
SL0000346,SO000067,2024-03-06,C0001,D01,E06,P008,6,101.85,0.03,611.1,
SL0000347,SO000068,2024-03-17,C0001,D01,E06,P023,3,130.95,0.03,392.85,
SL0000348,SO000068,2024-03-17,C0001,D01,E06,P008,6,101.85,0.03,611.1,
SL0000349,SO000068,2024-03-17,C0001,D01,E06,P017,8,90,0,720,
SL0000350,SO000068,2024-03-17,C0001,D01,E06,P015,3,82.45,0.03,247.35,
SL0000351,SO000068,2024-03-17,C0001,D01,E06,P013,6,75,0,450,
SL0000352,SO000069,2024-03-27,C0001,D01,E06,P011,6,120,0,720,
SL0000353,SO000069,2024-03-27,C0001,D01,E06,P018,6,135,0,810,
SL0000354,SO000069,2024-03-27,C0001,D01,E06,P014,5,95,0,475,
SL0000355,SO000069,2024-03-27,C0001,D01,E06,P016,8,80,0,640,
SL0000356,SO000069,2024-03-27,C0001,D01,E06,P012,8,80,0,640,
SL0000357,SO000069,2024-03-27,C0001,D01,E06,P010,10,125,0,1250,
SL0000358,SO000070,2024-04-09,C0001,D01,E06,P010,4,125,0,500,
SL0000359,SO000070,2024-04-09,C0001,D01,E06,P001,4,65,0,260,
SL0000360,SO000070,2024-04-09,C0001,D01,E06,P015,6,85,0,510,
SL0000361,SO000070,2024-04-09,C0001,D01,E06,P005,3,120,0,360,
SL0000362,SO000070,2024-04-09,C0001,D01,E06,P012,8,80,0,640,
SL0000363,SO000070,2024-04-09,C0001,D01,E06,P011,8,120,0,960,
SL0000364,SO000071,2024-04-23,C0001,D01,E06,P018,5,135,0,675,
SL0000365,SO000071,2024-04-23,C0001,D01,E06,P009,6,130,0,780,
SL0000366,SO000071,2024-04-23,C0001,D01,E06,P010,4,125,0,500,
SL0000367,SO000072,2024-05-04,C0001,D01,E06,P003,8,95,0,760,
SL0000368,SO000072,2024-05-04,C0001,D01,E06,P002,8,60,0,480,
SL0000369,SO000072,2024-05-04,C0001,D01,E06,P013,4,75,0,300,
SL0000370,SO000072,2024-05-04,C0001,D01,E06,P024,5,90,0,450,
SL0000371,SO000072,2024-05-04,C0001,D01,E06,P006,8,90,0,720,
SL0000372,SO000072,2024-05-04,C0001,D01,E06,P008,6,101.85,0.03,611.1,
SL0000373,SO000072,2024-05-04,C0001,D01,E06,P018,3,135,0,405,
SL0000374,SO000073,2024-05-14,C0001,D01,E06,P009,5,130,0,650,
SL0000375,SO000073,2024-05-14,C0001,D01,E06,P010,10,121.25,0.03,1212.5,
SL0000376,SO000073,2024-05-14,C0001,D01,E06,P003,5,95,0,475,
SL0000377,SO000073,2024-05-14,C0001,D01,E06,P015,3,82.45,0.03,247.35,
SL0000378,SO000073,2024-05-14,C0001,D01,E06,P006,8,90,0,720,
SL0000379,SO000073,2024-05-14,C0001,D01,E06,P020,10,125,0,1250,
SL0000380,SO000073,2024-05-14,C0001,D01,E06,P005,3,120,0,360,
SL0000381,SO000074,2024-05-26,C0001,D01,E06,P003,3,95,0,285,
SL0000382,SO000074,2024-05-26,C0001,D01,E06,P020,10,121.25,0.03,1212.5,
SL0000383,SO000074,2024-05-26,C0001,D01,E06,P001,8,65,0,520,
SL0000384,SO000074,2024-05-26,C0001,D01,E06,P012,3,80,0,240,
SL0000385,SO000074,2024-05-26,C0001,D01,E06,P002,8,60,0,480,
SL0000386,SO000074,2024-05-26,C0001,D01,E06,P009,3,130,0,390,
SL0000387,SO000075,2024-06-07,C0001,D01,E06,P018,8,135,0,1080,
SL0000388,SO000075,2024-06-07,C0001,D01,E06,P015,4,85,0,340,
SL0000389,SO000075,2024-06-07,C0001,D01,E06,P003,9,95,0,855,
SL0000390,SO000076,2024-06-17,C0001,D01,E06,P011,17,120,0,2040,
SL0000391,SO000076,2024-06-17,C0001,D01,E06,P006,17,87.3,0.03,1484.1,
SL0000392,SO000076,2024-06-17,C0001,D01,E06,P023,4,135,0,540,
SL0000393,SO000076,2024-06-17,C0001,D01,E06,P001,17,65,0,1105,
SL0000394,SO000076,2024-06-17,C0001,D01,E06,P005,9,120,0,1080,
SL0000395,SO000076,2024-06-17,C0001,D01,E06,P003,9,95,0,855,
SL0000396,SO000076,2024-06-17,C0001,D01,E06,P007,8,110,0,880,
SL0000397,SO000077,2024-06-29,C0001,D01,E06,P020,7,125,0,875,
SL0000398,SO000077,2024-06-29,C0001,D01,E06,P016,9,77.6,0.03,698.4,
SL0000399,SO000077,2024-06-29,C0001,D01,E06,P001,7,65,0,455,
SL0000400,SO000077,2024-06-29,C0001,D01,E06,P015,8,85,0,680,
SL0000401,SO000077,2024-06-29,C0001,D01,E06,P008,9,105,0,945,
SL0000402,SO000077,2024-06-29,C0001,D01,E06,P002,10,60,0,600,
SL0000403,SO000078,2024-07-11,C0001,D01,E06,P021,4,190,0,760,
SL0000404,SO000078,2024-07-11,C0001,D01,E06,P003,4,95,0,380,
SL0000405,SO000078,2024-07-11,C0001,D01,E06,P006,7,90,0,630,
SL0000406,SO000078,2024-07-11,C0001,D01,E06,P018,9,135,0,1215,
SL0000407,SO000078,2024-07-11,C0001,D01,E06,P017,4,90,0,360,
SL0000408,SO000078,2024-07-11,C0001,D01,E06,P005,8,120,0,960,
SL0000409,SO000079,2024-07-21,C0001,D01,E06,P004,4,70,0,280,
SL0000410,SO000079,2024-07-21,C0001,D01,E06,P010,11,125,0,1375,
SL0000411,SO000079,2024-07-21,C0001,D01,E06,P008,9,101.85,0.03,916.65,
SL0000412,SO000079,2024-07-21,C0001,D01,E06,P012,9,80,0,720,
SL0000413,SO000079,2024-07-21,C0001,D01,E06,P005,9,120,0,1080,
SL0000414,SO000079,2024-07-21,C0001,D01,E06,P019,9,115,0,1035,
SL0000415,SO000079,2024-07-21,C0001,D01,E06,P001,17,65,0,1105,
SL0000416,SO000080,2024-08-02,C0001,D01,E06,P023,10,135,0,1350,
SL0000417,SO000080,2024-08-02,C0001,D01,E06,P018,4,135,0,540,
SL0000418,SO000080,2024-08-02,C0001,D01,E06,P007,8,110,0,880,
SL0000419,SO000080,2024-08-02,C0001,D01,E06,P013,17,75,0,1275,
SL0000420,SO000080,2024-08-02,C0001,D01,E06,P022,4,220,0,880,
SL0000421,SO000080,2024-08-02,C0001,D01,E06,P015,6,85,0,510,
SL0000422,SO000080,2024-08-02,C0001,D01,E06,P002,13,60,0,780,
SL0000423,SO000081,2024-08-13,C0001,D01,E06,P006,17,90,0,1530,
SL0000424,SO000081,2024-08-13,C0001,D01,E06,P010,11,125,0,1375,
SL0000425,SO000081,2024-08-13,C0001,D01,E06,P007,4,110,0,440,
SL0000426,SO000081,2024-08-13,C0001,D01,E06,P009,4,130,0,520,
SL0000427,SO000082,2024-08-23,C0001,D01,E06,P006,13,90,0,1170,
SL0000428,SO000082,2024-08-23,C0001,D01,E06,P013,7,75,0,525,
SL0000429,SO000082,2024-08-23,C0001,D01,E06,P002,7,60,0,420,
SL0000430,SO000082,2024-08-23,C0001,D01,E06,P014,6,95,0,570,
SL0000431,SO000082,2024-08-23,C0001,D01,E06,P021,4,190,0,760,
SL0000432,SO000083,2024-09-03,C0001,D01,E06,P002,7,60,0,420,
SL0000433,SO000083,2024-09-03,C0001,D01,E06,P009,8,130,0,1040,
SL0000434,SO000083,2024-09-03,C0001,D01,E06,P012,10,80,0,800,
SL0000435,SO000083,2024-09-03,C0001,D01,E06,P021,6,190,0,1140,
SL0000436,SO000083,2024-09-03,C0001,D01,E06,P001,10,65,0,650,
SL0000437,SO000084,2024-09-15,C0001,D01,E06,P007,6,110,0,660,
SL0000438,SO000084,2024-09-15,C0001,D01,E06,P003,6,95,0,570,
SL0000439,SO000084,2024-09-15,C0001,D01,E06,P006,17,87.3,0.03,1484.1,
SL0000440,SO000084,2024-09-15,C0001,D01,E06,P019,9,115,0,1035,
SL0000441,SO000085,2024-09-29,C0001,D01,E06,P001,7,65,0,455,
SL0000442,SO000085,2024-09-29,C0001,D01,E06,P014,4,95,0,380,
SL0000443,SO000085,2024-09-29,C0001,D01,E06,P021,10,190,0,1900,
SL0000444,SO000085,2024-09-29,C0001,D01,E06,P011,10,120,0,1200,
SL0000445,SO000085,2024-09-29,C0001,D01,E06,P016,9,80,0,720,
SL0000446,SO000085,2024-09-29,C0001,D01,E06,P005,8,120,0,960,
SL0000447,SO000085,2024-09-29,C0001,D01,E06,P009,4,130,0,520,
SL0000448,SO000086,2024-10-13,C0001,D01,E06,P017,7,90,0,630,
SL0000449,SO000086,2024-10-13,C0001,D01,E06,P010,9,125,0,1125,
SL0000450,SO000086,2024-10-13,C0001,D01,E06,P021,12,190,0,2280,
SL0000451,SO000086,2024-10-13,C0001,D01,E06,P006,9,90,0,810,
SL0000452,SO000086,2024-10-13,C0001,D01,E06,P008,15,101.85,0.03,1527.75,
SL0000453,SO000087,2024-10-27,C0001,D01,E06,P002,14,57,0.05,798,PR06
SL0000454,SO000087,2024-10-27,C0001,D01,E06,P003,12,90.25,0.05,1083,PR06
SL0000455,SO000087,2024-10-27,C0001,D01,E06,P009,6,123.5,0.05,741,PR06
SL0000456,SO000087,2024-10-27,C0001,D01,E06,P001,14,61.75,0.05,864.5,PR06
SL0000457,SO000087,2024-10-27,C0001,D01,E06,P020,19,118.75,0.05,2256.25,PR06
SL0000458,SO000087,2024-10-27,C0001,D01,E06,P004,12,66.5,0.05,798,PR06
SL0000459,SO000087,2024-10-27,C0001,D01,E06,P011,9,114,0.05,1026,PR06
SL0000460,SO000088,2024-11-10,C0001,D01,E06,P007,14,110,0,1540,
SL0000461,SO000088,2024-11-10,C0001,D01,E06,P011,4,116.4,0.03,465.6,
SL0000462,SO000088,2024-11-10,C0001,D01,E06,P004,7,70,0,490,
SL0000463,SO000088,2024-11-10,C0001,D01,E06,P013,8,75,0,600,
SL0000464,SO000088,2024-11-10,C0001,D01,E06,P003,18,92.15,0.03,1658.7,
SL0000465,SO000089,2024-11-24,C0001,D01,E06,P019,8,115,0,920,
SL0000466,SO000089,2024-11-24,C0001,D01,E06,P007,14,106.7,0.03,1493.8,
SL0000467,SO000089,2024-11-24,C0001,D01,E06,P013,4,75,0,300,
SL0000468,SO000089,2024-11-24,C0001,D01,E06,P009,11,130,0,1430,
SL0000469,SO000090,2024-12-07,C0001,D01,E06,P001,6,65,0,390,
SL0000470,SO000090,2024-12-07,C0001,D01,E06,P007,11,110,0,1210,
SL0000471,SO000090,2024-12-07,C0001,D01,E06,P022,18,220,0,3960,
SL0000472,SO000090,2024-12-07,C0001,D01,E06,P011,10,120,0,1200,
SL0000473,SO000091,2024-12-20,C0001,D01,E06,P012,18,80,0,1440,
SL0000474,SO000091,2024-12-20,C0001,D01,E06,P016,5,80,0,400,
SL0000475,SO000091,2024-12-20,C0001,D01,E06,P014,11,95,0,1045,
SL0000476,SO000091,2024-12-20,C0001,D01,E06,P010,5,125,0,625,
SL0000477,SO000092,2022-01-10,C0002,D01,E07,P010,6,121.25,0.03,727.5,
SL0000478,SO000092,2022-01-10,C0002,D01,E07,P022,6,220,0,1320,
SL0000479,SO000092,2022-01-10,C0002,D01,E07,P019,4,115,0,460,
SL0000480,SO000093,2022-01-20,C0002,D01,E07,P020,4,125,0,500,
SL0000481,SO000093,2022-01-20,C0002,D01,E07,P009,14,130,0,1820,
SL0000482,SO000093,2022-01-20,C0002,D01,E07,P018,11,135,0,1485,
SL0000483,SO000093,2022-01-20,C0002,D01,E07,P012,6,80,0,480,
SL0000484,SO000093,2022-01-20,C0002,D01,E07,P013,5,72.75,0.03,363.75,
SL0000485,SO000093,2022-01-20,C0002,D01,E07,P006,5,90,0,450,
SL0000486,SO000094,2022-01-30,C0002,D01,E07,P003,11,95,0,1045,
SL0000487,SO000094,2022-01-30,C0002,D01,E07,P001,3,65,0,195,
SL0000488,SO000094,2022-01-30,C0002,D01,E07,P018,8,135,0,1080,
SL0000489,SO000094,2022-01-30,C0002,D01,E07,P007,8,110,0,880,
SL0000490,SO000094,2022-01-30,C0002,D01,E07,P017,6,90,0,540,
SL0000491,SO000095,2022-02-11,C0002,D01,E07,P014,14,95,0,1330,
SL0000492,SO000095,2022-02-11,C0002,D01,E07,P021,6,190,0,1140,
SL0000493,SO000095,2022-02-11,C0002,D01,E07,P005,6,120,0,720,
SL0000494,SO000096,2022-02-21,C0002,D01,E07,P003,11,95,0,1045,
SL0000495,SO000096,2022-02-21,C0002,D01,E07,P002,8,58.2,0.03,465.6,
SL0000496,SO000096,2022-02-21,C0002,D01,E07,P016,6,80,0,480,
SL0000497,SO000096,2022-02-21,C0002,D01,E07,P001,8,65,0,520,
SL0000498,SO000096,2022-02-21,C0002,D01,E07,P014,14,95,0,1330,
SL0000499,SO000096,2022-02-21,C0002,D01,E07,P005,14,120,0,1680,
SL0000500,SO000097,2022-03-06,C0002,D01,E07,P011,8,120,0,960,
SL0000501,SO000097,2022-03-06,C0002,D01,E07,P008,9,105,0,945,
SL0000502,SO000097,2022-03-06,C0002,D01,E07,P006,8,87.3,0.03,698.4,
SL0000503,SO000098,2022-03-18,C0002,D01,E07,P022,6,220,0,1320,
SL0000504,SO000098,2022-03-18,C0002,D01,E07,P008,5,105,0,525,
SL0000505,SO000098,2022-03-18,C0002,D01,E07,P015,3,85,0,255,
SL0000506,SO000099,2022-03-30,C0002,D01,E07,P014,3,95,0,285,
SL0000507,SO000099,2022-03-30,C0002,D01,E07,P004,3,70,0,210,
SL0000508,SO000099,2022-03-30,C0002,D01,E07,P003,6,95,0,570,
SL0000509,SO000099,2022-03-30,C0002,D01,E07,P022,6,213.4,0.03,1280.4,
SL0000510,SO000099,2022-03-30,C0002,D01,E07,P016,7,80,0,560,
SL0000511,SO000099,2022-03-30,C0002,D01,E07,P008,7,101.85,0.03,712.95,
SL0000512,SO000100,2022-04-10,C0002,D01,E07,P003,4,95,0,380,
SL0000513,SO000100,2022-04-10,C0002,D01,E07,P015,6,85,0,510,
SL0000514,SO000100,2022-04-10,C0002,D01,E07,P018,4,135,0,540,
SL0000515,SO000100,2022-04-10,C0002,D01,E07,P006,7,90,0,630,
SL0000516,SO000101,2022-04-22,C0002,D01,E07,P018,5,135,0,675,
SL0000517,SO000101,2022-04-22,C0002,D01,E07,P009,3,130,0,390,
SL0000518,SO000101,2022-04-22,C0002,D01,E07,P015,5,85,0,425,
SL0000519,SO000102,2022-05-05,C0002,D01,E07,P006,7,90,0,630,
SL0000520,SO000102,2022-05-05,C0002,D01,E07,P018,3,130.95,0.03,392.85,
SL0000521,SO000102,2022-05-05,C0002,D01,E07,P017,5,90,0,450,
SL0000522,SO000102,2022-05-05,C0002,D01,E07,P015,3,85,0,255,
SL0000523,SO000102,2022-05-05,C0002,D01,E07,P009,4,130,0,520,
SL0000524,SO000102,2022-05-05,C0002,D01,E07,P010,7,125,0,875,
SL0000525,SO000103,2022-05-18,C0002,D01,E07,P006,8,90,0,720,
SL0000526,SO000103,2022-05-18,C0002,D01,E07,P004,4,70,0,280,
SL0000527,SO000103,2022-05-18,C0002,D01,E07,P008,4,105,0,420,
SL0000528,SO000103,2022-05-18,C0002,D01,E07,P019,7,115,0,805,
SL0000529,SO000103,2022-05-18,C0002,D01,E07,P011,3,120,0,360,
SL0000530,SO000103,2022-05-18,C0002,D01,E07,P009,5,130,0,650,
SL0000531,SO000103,2022-05-18,C0002,D01,E07,P005,4,120,0,480,
SL0000532,SO000104,2022-05-28,C0002,D01,E07,P019,5,115,0,575,
SL0000533,SO000104,2022-05-28,C0002,D01,E07,P022,6,220,0,1320,
SL0000534,SO000104,2022-05-28,C0002,D01,E07,P015,5,85,0,425,
SL0000535,SO000104,2022-05-28,C0002,D01,E07,P013,5,75,0,375,
SL0000536,SO000105,2022-06-11,C0002,D01,E07,P001,14,63.05,0.03,882.7,
SL0000537,SO000105,2022-06-11,C0002,D01,E07,P008,9,105,0,945,
SL0000538,SO000105,2022-06-11,C0002,D01,E07,P014,6,95,0,570,
SL0000539,SO000106,2022-06-21,C0002,D01,E07,P008,6,101.85,0.03,611.1,
SL0000540,SO000106,2022-06-21,C0002,D01,E07,P018,6,135,0,810,
SL0000541,SO000106,2022-06-21,C0002,D01,E07,P001,8,65,0,520,
SL0000542,SO000106,2022-06-21,C0002,D01,E07,P002,11,60,0,660,
SL0000543,SO000106,2022-06-21,C0002,D01,E07,P022,8,220,0,1760,
SL0000544,SO000107,2022-07-05,C0002,D01,E07,P016,8,77.6,0.03,620.8,
SL0000545,SO000107,2022-07-05,C0002,D01,E07,P003,5,95,0,475,
SL0000546,SO000107,2022-07-05,C0002,D01,E07,P004,8,67.9,0.03,543.2,
SL0000547,SO000107,2022-07-05,C0002,D01,E07,P008,4,105,0,420,
SL0000548,SO000107,2022-07-05,C0002,D01,E07,P021,3,190,0,570,
SL0000549,SO000107,2022-07-05,C0002,D01,E07,P013,6,75,0,450,
SL0000550,SO000108,2022-07-15,C0002,D01,E07,P012,8,80,0,640,
SL0000551,SO000108,2022-07-15,C0002,D01,E07,P019,8,115,0,920,
SL0000552,SO000108,2022-07-15,C0002,D01,E07,P001,11,63.05,0.03,693.55,
SL0000553,SO000108,2022-07-15,C0002,D01,E07,P004,5,70,0,350,
SL0000554,SO000108,2022-07-15,C0002,D01,E07,P020,4,125,0,500,
SL0000555,SO000108,2022-07-15,C0002,D01,E07,P002,8,60,0,480,
SL0000556,SO000109,2022-07-26,C0002,D01,E07,P004,6,67.9,0.03,407.4,
SL0000557,SO000109,2022-07-26,C0002,D01,E07,P011,6,120,0,720,
SL0000558,SO000109,2022-07-26,C0002,D01,E07,P016,8,77.6,0.03,620.8,
SL0000559,SO000109,2022-07-26,C0002,D01,E07,P012,8,80,0,640,
SL0000560,SO000109,2022-07-26,C0002,D01,E07,P015,8,85,0,680,
SL0000561,SO000109,2022-07-26,C0002,D01,E07,P021,8,184.3,0.03,1474.4,
SL0000562,SO000110,2022-08-07,C0002,D01,E07,P017,3,87.3,0.03,261.9,
SL0000563,SO000110,2022-08-07,C0002,D01,E07,P011,11,120,0,1320,
SL0000564,SO000110,2022-08-07,C0002,D01,E07,P007,5,110,0,550,
SL0000565,SO000111,2022-08-17,C0002,D01,E07,P015,8,85,0,680,
SL0000566,SO000111,2022-08-17,C0002,D01,E07,P002,9,60,0,540,
SL0000567,SO000111,2022-08-17,C0002,D01,E07,P021,5,190,0,950,
SL0000568,SO000111,2022-08-17,C0002,D01,E07,P016,8,80,0,640,
SL0000569,SO000111,2022-08-17,C0002,D01,E07,P006,9,90,0,810,
SL0000570,SO000111,2022-08-17,C0002,D01,E07,P020,4,125,0,500,
SL0000571,SO000111,2022-08-17,C0002,D01,E07,P022,8,220,0,1760,
SL0000572,SO000112,2022-08-27,C0002,D01,E07,P020,9,125,0,1125,
SL0000573,SO000112,2022-08-27,C0002,D01,E07,P013,6,75,0,450,
SL0000574,SO000112,2022-08-27,C0002,D01,E07,P011,9,120,0,1080,
SL0000575,SO000112,2022-08-27,C0002,D01,E07,P012,6,80,0,480,
SL0000576,SO000113,2022-09-07,C0002,D01,E07,P004,8,70,0,560,
SL0000577,SO000113,2022-09-07,C0002,D01,E07,P022,3,220,0,660,
SL0000578,SO000113,2022-09-07,C0002,D01,E07,P018,8,135,0,1080,
SL0000579,SO000113,2022-09-07,C0002,D01,E07,P005,6,120,0,720,
SL0000580,SO000114,2022-09-20,C0002,D01,E07,P013,14,75,0,1050,
SL0000581,SO000114,2022-09-20,C0002,D01,E07,P016,4,80,0,320,
SL0000582,SO000114,2022-09-20,C0002,D01,E07,P001,9,65,0,585,
SL0000583,SO000115,2022-10-02,C0002,D01,E07,P014,5,87.4,0.08,437,PR01
SL0000584,SO000115,2022-10-02,C0002,D01,E07,P018,8,128.25,0.05,1026,PR01
SL0000585,SO000115,2022-10-02,C0002,D01,E07,P017,13,82.8,0.08,1076.4,PR01
SL0000586,SO000115,2022-10-02,C0002,D01,E07,P006,10,85.5,0.05,855,PR01
SL0000587,SO000116,2022-10-15,C0002,D01,E07,P006,10,82.8,0.08,828,PR02
SL0000588,SO000116,2022-10-15,C0002,D01,E07,P020,13,118.75,0.05,1543.75,PR02
SL0000589,SO000116,2022-10-15,C0002,D01,E07,P005,5,114,0.05,570,PR02
SL0000590,SO000117,2022-10-25,C0002,D01,E07,P001,5,59.8,0.08,299,PR02
SL0000591,SO000117,2022-10-25,C0002,D01,E07,P009,5,123.5,0.05,617.5,PR02
SL0000592,SO000117,2022-10-25,C0002,D01,E07,P010,13,118.75,0.05,1543.75,PR02
SL0000593,SO000117,2022-10-25,C0002,D01,E07,P021,10,180.5,0.05,1805,PR02
SL0000594,SO000118,2022-11-05,C0002,D01,E07,P017,12,90,0,1080,
SL0000595,SO000118,2022-11-05,C0002,D01,E07,P002,3,60,0,180,
SL0000596,SO000118,2022-11-05,C0002,D01,E07,P001,5,65,0,325,
SL0000597,SO000118,2022-11-05,C0002,D01,E07,P014,12,95,0,1140,
SL0000598,SO000119,2022-11-19,C0002,D01,E07,P013,5,75,0,375,
SL0000599,SO000119,2022-11-19,C0002,D01,E07,P015,15,85,0,1275,
SL0000600,SO000119,2022-11-19,C0002,D01,E07,P002,7,58.2,0.03,407.4,
SL0000601,SO000119,2022-11-19,C0002,D01,E07,P018,9,135,0,1215,
SL0000602,SO000120,2022-11-29,C0002,D01,E07,P008,6,105,0,630,
SL0000603,SO000120,2022-11-29,C0002,D01,E07,P013,3,75,0,225,
SL0000604,SO000120,2022-11-29,C0002,D01,E07,P011,8,116.4,0.03,931.2,
SL0000605,SO000120,2022-11-29,C0002,D01,E07,P004,12,70,0,840,
SL0000606,SO000120,2022-11-29,C0002,D01,E07,P003,6,95,0,570,
SL0000607,SO000120,2022-11-29,C0002,D01,E07,P019,4,115,0,460,
SL0000608,SO000121,2022-12-13,C0002,D01,E07,P018,12,135,0,1620,
SL0000609,SO000121,2022-12-13,C0002,D01,E07,P017,9,90,0,810,
SL0000610,SO000121,2022-12-13,C0002,D01,E07,P005,9,120,0,1080,
SL0000611,SO000121,2022-12-13,C0002,D01,E07,P022,6,220,0,1320,
SL0000612,SO000121,2022-12-13,C0002,D01,E07,P015,6,85,0,510,
SL0000613,SO000122,2022-12-25,C0002,D01,E07,P008,9,101.85,0.03,916.65,
SL0000614,SO000122,2022-12-25,C0002,D01,E07,P007,15,110,0,1650,
SL0000615,SO000122,2022-12-25,C0002,D01,E07,P001,3,65,0,195,
SL0000616,SO000122,2022-12-25,C0002,D01,E07,P015,6,85,0,510,
SL0000617,SO000122,2022-12-25,C0002,D01,E07,P020,11,125,0,1375,
SL0000618,SO000123,2023-01-05,C0002,D01,E07,P022,6,220,0,1320,
SL0000619,SO000123,2023-01-05,C0002,D01,E07,P011,7,120,0,840,
SL0000620,SO000123,2023-01-05,C0002,D01,E07,P008,11,105,0,1155,
SL0000621,SO000124,2023-01-15,C0002,D01,E07,P023,15,130.95,0.03,1964.25,
SL0000622,SO000124,2023-01-15,C0002,D01,E07,P005,15,120,0,1800,
SL0000623,SO000124,2023-01-15,C0002,D01,E07,P004,9,70,0,630,
SL0000624,SO000125,2023-01-27,C0002,D01,E07,P015,9,85,0,765,
SL0000625,SO000125,2023-01-27,C0002,D01,E07,P020,4,125,0,500,
SL0000626,SO000125,2023-01-27,C0002,D01,E07,P022,9,220,0,1980,
SL0000627,SO000125,2023-01-27,C0002,D01,E07,P019,4,115,0,460,
SL0000628,SO000126,2023-02-08,C0002,D01,E07,P022,15,220,0,3300,
SL0000629,SO000126,2023-02-08,C0002,D01,E07,P011,5,120,0,600,
SL0000630,SO000126,2023-02-08,C0002,D01,E07,P021,9,190,0,1710,
SL0000631,SO000126,2023-02-08,C0002,D01,E07,P007,9,110,0,990,
SL0000632,SO000126,2023-02-08,C0002,D01,E07,P014,15,95,0,1425,
SL0000633,SO000126,2023-02-08,C0002,D01,E07,P005,15,120,0,1800,
SL0000634,SO000126,2023-02-08,C0002,D01,E07,P002,5,60,0,300,
SL0000635,SO000127,2023-02-19,C0002,D01,E07,P012,9,80,0,720,
SL0000636,SO000127,2023-02-19,C0002,D01,E07,P009,12,130,0,1560,
SL0000637,SO000127,2023-02-19,C0002,D01,E07,P022,12,213.4,0.03,2560.8,
SL0000638,SO000127,2023-02-19,C0002,D01,E07,P018,9,130.95,0.03,1178.55,
SL0000639,SO000127,2023-02-19,C0002,D01,E07,P007,15,110,0,1650,
SL0000640,SO000127,2023-02-19,C0002,D01,E07,P016,9,80,0,720,
SL0000641,SO000127,2023-02-19,C0002,D01,E07,P019,4,115,0,460,
SL0000642,SO000128,2023-03-04,C0002,D01,E07,P003,3,95,0,285,
SL0000643,SO000128,2023-03-04,C0002,D01,E07,P008,4,101.85,0.03,407.4,
SL0000644,SO000128,2023-03-04,C0002,D01,E07,P017,4,90,0,360,
SL0000645,SO000128,2023-03-04,C0002,D01,E07,P013,4,75,0,300,
SL0000646,SO000129,2023-03-14,C0002,D01,E07,P003,7,92.15,0.03,645.05,
SL0000647,SO000129,2023-03-14,C0002,D01,E07,P023,7,135,0,945,
SL0000648,SO000129,2023-03-14,C0002,D01,E07,P013,7,75,0,525,
SL0000649,SO000130,2023-03-27,C0002,D01,E07,P003,6,95,0,570,
SL0000650,SO000130,2023-03-27,C0002,D01,E07,P015,3,85,0,255,
SL0000651,SO000130,2023-03-27,C0002,D01,E07,P010,8,121.25,0.03,970,
SL0000652,SO000130,2023-03-27,C0002,D01,E07,P018,6,130.95,0.03,785.7,
SL0000653,SO000130,2023-03-27,C0002,D01,E07,P020,6,125,0,750,
SL0000654,SO000130,2023-03-27,C0002,D01,E07,P001,9,65,0,585,
SL0000655,SO000130,2023-03-27,C0002,D01,E07,P002,7,60,0,420,
SL0000656,SO000131,2023-04-06,C0002,D01,E07,P007,7,106.7,0.03,746.9,
SL0000657,SO000131,2023-04-06,C0002,D01,E07,P012,4,80,0,320,
SL0000658,SO000131,2023-04-06,C0002,D01,E07,P001,7,63.05,0.03,441.35,
SL0000659,SO000132,2023-04-17,C0002,D01,E07,P002,7,60,0,420,
SL0000660,SO000132,2023-04-17,C0002,D01,E07,P003,7,92.15,0.03,645.05,
SL0000661,SO000132,2023-04-17,C0002,D01,E07,P001,7,65,0,455,
SL0000662,SO000132,2023-04-17,C0002,D01,E07,P018,6,135,0,810,
SL0000663,SO000132,2023-04-17,C0002,D01,E07,P017,7,90,0,630,
SL0000664,SO000132,2023-04-17,C0002,D01,E07,P019,6,115,0,690,
SL0000665,SO000132,2023-04-17,C0002,D01,E07,P015,7,82.45,0.03,577.15,
SL0000666,SO000133,2023-04-30,C0002,D01,E07,P011,9,120,0,1080,
SL0000667,SO000133,2023-04-30,C0002,D01,E07,P013,4,75,0,300,
SL0000668,SO000133,2023-04-30,C0002,D01,E07,P005,6,120,0,720,
SL0000669,SO000133,2023-04-30,C0002,D01,E07,P021,6,184.3,0.03,1105.8,
