MaterialID,WeekEnd,OpeningStock,Received,Consumed,ClosingStock
M15,2024-03-17,58.6,0.0,10.3,48.3
M15,2024-03-24,48.3,0.0,9.1,39.2
M15,2024-03-31,39.2,0.0,4.9,34.3
M15,2024-04-07,34.3,40.0,6.9,67.5
M15,2024-04-14,67.5,0.0,10.3,57.2
M15,2024-04-21,57.2,0.0,11.0,46.2
M15,2024-04-28,46.2,0.0,12.3,33.9
M15,2024-05-05,33.9,30.0,6.2,57.7
M15,2024-05-12,57.7,0.0,4.9,52.8
M15,2024-05-19,52.8,0.0,12.2,40.5
M15,2024-05-26,40.5,0.0,6.2,34.4
M15,2024-06-02,34.4,30.0,5.9,58.5
M15,2024-06-09,58.5,0.0,8.2,50.2
M15,2024-06-16,50.2,0.0,9.3,40.9
M15,2024-06-23,40.9,0.0,7.5,33.4
M15,2024-06-30,33.4,30.0,9.9,53.5
M15,2024-07-07,53.5,0.0,8.5,45.0
M15,2024-07-14,45.0,0.0,7.1,37.9
M15,2024-07-21,37.9,40.0,11.6,66.3
M15,2024-07-28,66.3,0.0,11.3,55.1
M15,2024-08-04,55.1,0.0,7.4,47.6
M15,2024-08-11,47.6,0.0,10.6,37.0
M15,2024-08-18,37.0,40.0,12.2,64.9
M15,2024-08-25,64.9,0.0,11.4,53.5
M15,2024-09-01,53.5,0.0,13.1,40.4
M15,2024-09-08,40.4,40.0,12.2,68.1
M15,2024-09-15,68.1,0.0,11.4,56.8
M15,2024-09-22,56.8,40.0,20.1,76.7
M15,2024-09-29,76.7,0.0,20.6,56.1
M15,2024-10-06,56.1,50.0,19.2,86.9
M15,2024-10-13,86.9,0.0,31.3,55.6
M15,2024-10-20,55.6,50.0,30.9,74.8
M15,2024-10-27,74.8,0.0,17.2,57.6
M15,2024-11-03,57.6,40.0,24.3,73.3
M15,2024-11-10,73.3,0.0,22.3,51.0
M15,2024-11-17,51.0,40.0,14.8,76.2
M15,2024-11-24,76.2,30.0,24.0,82.2
M15,2024-12-01,82.2,0.0,29.6,52.6
M15,2024-12-08,52.6,30.0,22.3,60.2
M15,2024-12-15,60.2,0.0,9.2,51.0
M15,2024-12-22,51.0,0.0,15.5,35.5
M15,2024-12-29,35.5,40.0,2.4,73.1
M15,2025-01-05,73.1,0.0,18.6,54.5
M16,2022-01-09,73.8,0.0,7.0,66.8
M16,2022-01-16,66.8,0.0,4.5,62.3
M16,2022-01-23,62.3,0.0,8.0,54.3
M16,2022-01-30,54.3,0.0,9.6,44.7
M16,2022-02-06,44.7,40.0,6.6,78.1
M16,2022-02-13,78.1,0.0,10.5,67.6
M16,2022-02-20,67.6,0.0,10.1,57.5
M16,2022-02-27,57.5,0.0,11.0,46.6
M16,2022-03-06,46.6,50.0,14.0,82.6
M16,2022-03-13,82.6,0.0,12.6,69.9
M16,2022-03-20,69.9,0.0,12.8,57.1
M16,2022-03-27,57.1,0.0,11.0,46.1
M16,2022-04-03,46.1,40.0,11.1,75.0
M16,2022-04-10,75.0,0.0,13.1,61.9
M16,2022-04-17,61.9,0.0,8.6,53.3
M16,2022-04-24,53.3,40.0,7.9,85.3
M16,2022-05-01,85.3,0.0,14.6,70.7
M16,2022-05-08,70.7,0.0,13.6,57.1
M16,2022-05-15,57.1,0.0,14.0,43.1
M16,2022-05-22,43.1,40.0,11.5,71.6
M16,2022-05-29,71.6,0.0,9.8,61.8
M16,2022-06-05,61.8,0.0,10.8,51.0
M16,2022-06-12,51.0,0.0,6.8,44.3
M16,2022-06-19,44.3,40.0,6.5,77.8
M16,2022-06-26,77.8,0.0,8.9,68.9
M16,2022-07-03,68.9,0.0,6.0,62.9
M16,2022-07-10,62.9,0.0,7.3,55.7
M16,2022-07-17,55.7,0.0,8.1,47.5
M16,2022-07-24,47.5,40.0,5.5,82.0
M16,2022-07-31,82.0,0.0,14.0,68.0
M16,2022-08-07,68.0,0.0,11.5,56.6
M16,2022-08-14,56.6,0.0,15.0,41.6
M16,2022-08-21,41.6,50.0,10.1,81.5
M16,2022-08-28,81.5,0.0,11.3,70.2
M16,2022-09-04,70.2,0.0,12.4,57.8
M16,2022-09-11,57.8,0.0,6.6,51.2
M16,2022-09-18,51.2,50.0,13.6,87.6
M16,2022-09-25,87.6,0.0,22.6,64.9
M16,2022-10-02,64.9,0.0,24.3,40.6
M16,2022-10-09,40.6,50.0,20.4,70.3
M16,2022-10-16,70.3,0.0,13.8,56.4
M16,2022-10-23,56.4,0.0,8.2,48.2
M16,2022-10-30,48.2,0.0,10.1,38.1
M16,2022-11-06,38.1,0.0,7.0,31.1
M16,2022-11-13,31.1,50.0,12.9,68.2
M16,2022-11-20,68.2,0.0,14.3,53.9
M16,2022-11-27,53.9,40.0,12.5,81.4
M16,2022-12-04,81.4,0.0,11.0,70.4
M16,2022-12-11,70.4,0.0,9.2,61.2
M16,2022-12-18,61.2,0.0,9.1,52.1
M16,2022-12-25,52.1,0.0,12.6,39.4
M16,2023-01-01,39.4,0.0,7.8,31.6
M16,2023-01-08,31.6,40.0,7.4,64.1
M16,2023-01-15,64.1,0.0,8.7,55.4
M16,2023-01-22,55.4,40.0,16.3,79.1
M16,2023-01-29,79.1,0.0,13.3,65.8
M16,2023-02-05,65.8,0.0,7.3,58.6
M16,2023-02-12,58.6,0.0,8.6,49.9
M16,2023-02-19,49.9,40.0,8.2,81.7
M16,2023-02-26,81.7,0.0,15.1,66.6
M16,2023-03-05,66.6,0.0,12.9,53.7
M16,2023-03-12,53.7,40.0,11.3,82.4
M16,2023-03-19,82.4,0.0,12.5,69.9
M16,2023-03-26,69.9,0.0,14.3,55.6
M16,2023-04-02,55.6,0.0,10.0,45.6
M16,2023-04-09,45.6,40.0,6.8,78.8
M16,2023-04-16,78.8,0.0,13.3,65.5
M16,2023-04-23,65.5,0.0,12.2,53.2
M16,2023-04-30,53.2,40.0,11.4,81.8
M16,2023-05-07,81.8,0.0,11.5,70.4
M16,2023-05-14,70.4,0.0,12.2,58.2
M16,2023-05-21,58.2,0.0,13.0,45.2
M16,2023-05-28,45.2,40.0,5.3,79.9
M16,2023-06-04,79.9,0.0,13.0,66.9
M16,2023-06-11,66.9,0.0,10.6,56.3
M16,2023-06-18,56.3,0.0,11.2,45.1
M16,2023-06-25,45.1,50.0,11.6,83.6
M16,2023-07-02,83.6,0.0,12.2,71.4
M16,2023-07-09,71.4,0.0,11.2,60.2
M16,2023-07-16,60.2,0.0,13.2,47.0
M16,2023-07-23,47.0,40.0,8.5,78.5
M16,2023-07-30,78.5,0.0,14.1,64.4
M16,2023-08-06,64.4,0.0,9.3,55.0
M16,2023-08-13,55.0,40.0,15.9,79.2
M16,2023-08-20,79.2,0.0,11.8,67.4
M16,2023-08-27,67.4,0.0,14.7,52.7
M16,2023-09-03,52.7,0.0,7.1,45.7
M16,2023-09-10,45.7,40.0,8.2,77.4
M16,2023-09-17,77.4,0.0,10.7,66.7
M16,2023-09-24,66.7,40.0,17.7,89.0
M16,2023-10-01,89.0,0.0,23.2,65.8
M16,2023-10-08,65.8,0.0,13.7,52.1
M16,2023-10-15,52.1,40.0,12.7,79.3
M16,2023-10-22,79.3,0.0,13.4,65.9
M16,2023-10-29,65.9,0.0,9.7,56.2
M16,2023-11-05,56.2,0.0,9.0,47.2
M16,2023-11-12,47.2,40.0,7.7,79.4
M16,2023-11-19,79.4,0.0,16.2,63.3
M16,2023-11-26,63.3,0.0,17.7,45.5
M16,2023-12-03,45.5,50.0,13.5,82.0
M16,2023-12-10,82.0,0.0,12.3,69.7
M16,2023-12-17,69.7,0.0,13.3,56.3
M16,2023-12-24,56.3,0.0,8.6,47.7
M16,2023-12-31,47.7,0.0,7.8,39.9
M16,2024-01-07,39.9,50.0,8.5,81.3
M16,2024-01-14,81.3,0.0,15.7,65.7
M16,2024-01-21,65.7,0.0,17.5,48.1
M16,2024-01-28,48.1,50.0,14.8,83.3
M16,2024-02-04,83.3,0.0,15.4,67.9
M16,2024-02-11,67.9,0.0,9.6,58.3
M16,2024-02-18,58.3,40.0,15.3,83.0
M16,2024-02-25,83.0,0.0,15.2,67.8
M16,2024-03-03,67.8,0.0,18.3,49.5
M16,2024-03-10,49.5,50.0,9.6,89.9
M16,2024-03-17,89.9,0.0,19.1,70.8
M16,2024-03-24,70.8,0.0,19.4,51.4
M16,2024-03-31,51.4,40.0,9.4,82.0
M16,2024-04-07,82.0,0.0,12.7,69.3
M16,2024-04-14,69.3,0.0,10.4,58.9
M16,2024-04-21,58.9,40.0,17.0,81.9
M16,2024-04-28,81.9,0.0,11.9,70.1
M16,2024-05-05,70.1,0.0,17.9,52.1
M16,2024-05-12,52.1,50.0,19.9,82.2
M16,2024-05-19,82.2,0.0,15.8,66.4
M16,2024-05-26,66.4,0.0,15.3,51.2
M16,2024-06-02,51.2,0.0,12.2,38.9
M16,2024-06-09,38.9,50.0,7.9,81.0
M16,2024-06-16,81.0,0.0,11.0,70.0
M16,2024-06-23,70.0,0.0,6.9,63.1
M16,2024-06-30,63.1,0.0,18.1,45.0
M16,2024-07-07,45.0,50.0,10.6,84.4
M16,2024-07-14,84.4,0.0,16.8,67.7
M16,2024-07-21,67.7,0.0,8.7,58.9
M16,2024-07-28,58.9,0.0,15.1,43.9
M16,2024-08-04,43.9,50.0,8.2,85.6
M16,2024-08-11,85.6,0.0,17.2,68.4
M16,2024-08-18,68.4,0.0,8.9,59.5
M16,2024-08-25,59.5,40.0,14.6,84.9
M16,2024-09-01,84.9,0.0,16.4,68.5
M16,2024-09-08,68.5,40.0,13.2,95.3
M16,2024-09-15,95.3,0.0,31.0,64.3
M16,2024-09-22,64.3,40.0,26.4,77.9
M16,2024-09-29,77.9,0.0,14.6,63.3
M16,2024-10-06,63.3,50.0,29.8,83.5
M16,2024-10-13,83.5,0.0,15.5,68.0
M16,2024-10-20,68.0,0.0,12.4,55.6
M16,2024-10-27,55.6,0.0,8.1,47.5
M16,2024-11-03,47.5,40.0,16.0,71.5
M16,2024-11-10,71.5,0.0,8.8,62.7
M16,2024-11-17,62.7,0.0,10.1,52.6
M16,2024-11-24,52.6,50.0,13.1,89.4
M16,2024-12-01,89.4,0.0,18.4,71.0
M16,2024-12-08,71.0,0.0,11.0,60.0
M16,2024-12-15,60.0,0.0,1.0,59.1
M16,2024-12-22,59.1,0.0,6.8,52.3
M16,2024-12-29,52.3,40.0,10.7,81.6
M16,2025-01-05,81.6,0.0,19.0,62.6
M17,2022-01-02,117.6,0.0,15.0,102.6
M17,2022-01-09,102.6,0.0,19.6,83.0
M17,2022-01-16,83.0,0.0,14.9,68.1
M17,2022-01-23,68.1,0.0,14.6,53.5
M17,2022-01-30,53.5,40.0,17.6,75.9
M17,2022-02-06,75.9,0.0,11.7,64.2
M17,2022-02-13,64.2,0.0,10.6,53.6
M17,2022-02-20,53.6,0.0,4.5,49.1
M17,2022-02-27,49.1,0.0,4.4,44.7
M17,2022-03-06,44.7,0.0,9.2,35.5
M17,2022-03-13,35.5,40.0,4.5,71.0
M17,2022-03-20,71.0,0.0,4.4,66.6
M17,2022-03-27,66.6,0.0,6.4,60.2
M17,2022-04-03,60.2,0.0,7.7,52.5
M17,2022-04-10,52.5,0.0,7.4,45.1
M17,2022-04-17,45.1,0.0,5.6,39.5
M17,2022-04-24,39.5,40.0,5.3,74.2
M17,2022-05-01,74.2,0.0,7.3,67.0
M17,2022-05-08,67.0,0.0,5.8,61.2
M17,2022-05-15,61.2,0.0,8.8,52.4
M17,2022-05-22,52.4,0.0,8.2,44.1
M17,2022-05-29,44.1,0.0,4.8,39.3
M17,2022-06-05,39.3,40.0,5.2,74.2
M17,2022-06-12,74.2,0.0,8.1,66.0
M17,2022-06-19,66.0,0.0,4.8,61.2
M17,2022-06-26,61.2,0.0,2.8,58.4
M17,2022-07-03,58.4,0.0,4.3,54.1
M17,2022-07-10,54.1,0.0,8.3,45.7
M17,2022-07-17,45.7,0.0,6.0,39.8
M17,2022-07-24,39.8,40.0,5.2,74.6
M17,2022-07-31,74.6,0.0,7.0,67.6
M17,2022-08-07,67.6,0.0,5.9,61.7
M17,2022-08-14,61.7,0.0,7.0,54.8
M17,2022-08-21,54.8,0.0,8.1,46.6
M17,2022-08-28,46.6,0.0,10.1,36.5
M17,2022-09-04,36.5,50.0,6.0,80.6
M17,2022-09-11,80.6,0.0,10.3,70.3
M17,2022-09-18,70.3,0.0,10.7,59.6
M17,2022-09-25,59.6,0.0,15.8,43.8
M17,2022-10-02,43.8,40.0,13.3,70.5
M17,2022-10-09,70.5,0.0,5.4,65.1
M17,2022-10-16,65.1,0.0,16.9,48.2
M17,2022-10-23,48.2,60.0,17.2,91.1
M17,2022-10-30,91.1,0.0,24.6,66.5
M17,2022-11-06,66.5,50.0,18.5,98.0
M17,2022-11-13,98.0,0.0,29.8,68.2
M17,2022-11-20,68.2,40.0,25.3,82.9
M17,2022-11-27,82.9,0.0,16.4,66.5
M17,2022-12-04,66.5,50.0,29.1,87.4
M17,2022-12-11,87.4,0.0,21.2,66.2
M17,2022-12-18,66.2,0.0,21.5,44.8
M17,2022-12-25,44.8,40.0,14.9,69.9
M17,2023-01-01,69.9,0.0,15.4,54.5
M17,2023-01-08,54.5,60.0,21.8,92.7
M17,2023-01-15,92.7,0.0,23.1,69.6
M17,2023-01-22,69.6,0.0,23.6,46.0
M17,2023-01-29,46.0,60.0,14.3,91.7
M17,2023-02-05,91.7,0.0,22.3,69.3
M17,2023-02-12,69.3,0.0,6.8,62.6
M17,2023-02-19,62.6,0.0,8.1,54.5
M17,2023-02-26,54.5,0.0,6.3,48.2
M17,2023-03-05,48.2,0.0,7.4,40.8
M17,2023-03-12,40.8,40.0,7.6,73.2
M17,2023-03-19,73.2,0.0,6.5,66.7
M17,2023-03-26,66.7,0.0,7.7,59.0
M17,2023-04-02,59.0,0.0,7.0,52.0
M17,2023-04-09,52.0,0.0,8.5,43.5
M17,2023-04-16,43.5,0.0,5.7,37.8
M17,2023-04-23,37.8,0.0,6.5,31.3
M17,2023-04-30,31.3,40.0,8.2,63.1
M17,2023-05-07,63.1,0.0,3.4,59.7
M17,2023-05-14,59.7,0.0,8.4,51.3
M17,2023-05-21,51.3,0.0,7.7,43.5
M17,2023-05-28,43.5,0.0,6.0,37.5
M17,2023-06-04,37.5,40.0,5.0,72.5
M17,2023-06-11,72.5,0.0,7.2,65.4
M17,2023-06-18,65.4,0.0,9.8,55.6
M17,2023-06-25,55.6,0.0,5.5,50.1
M17,2023-07-02,50.1,0.0,9.2,40.9
M17,2023-07-09,40.9,40.0,3.5,77.4
M17,2023-07-16,77.4,0.0,8.6,68.7
M17,2023-07-23,68.7,0.0,6.1,62.7
M17,2023-07-30,62.7,0.0,5.1,57.6
M17,2023-08-06,57.6,0.0,9.9,47.7
M17,2023-08-13,47.7,0.0,6.2,41.5
M17,2023-08-20,41.5,40.0,7.0,74.5
M17,2023-08-27,74.5,0.0,8.6,65.9
M17,2023-09-03,65.9,0.0,11.4,54.5
M17,2023-09-10,54.5,0.0,10.1,44.4
M17,2023-09-17,44.4,0.0,5.7,38.8
M17,2023-09-24,38.8,50.0,6.5,82.3
M17,2023-10-01,82.3,0.0,18.7,63.6
M17,2023-10-08,63.6,0.0,15.3,48.3
M17,2023-10-15,48.3,50.0,16.9,81.4
M17,2023-10-22,81.4,0.0,20.0,61.4
M17,2023-10-29,61.4,50.0,31.0,80.5
M17,2023-11-05,80.5,0.0,20.1,60.4
M17,2023-11-12,60.4,60.0,27.5,92.8
M17,2023-11-19,92.8,0.0,22.6,70.2
M17,2023-11-26,70.2,0.0,11.8,58.4
M17,2023-12-03,58.4,50.0,24.1,84.3
M17,2023-12-10,84.3,0.0,18.4,65.9
M17,2023-12-17,65.9,50.0,21.4,94.5
M17,2023-12-24,94.5,0.0,30.0,64.6
M17,2023-12-31,64.6,0.0,15.6,49.0
M17,2024-01-07,49.0,50.0,18.7,80.3
M17,2024-01-14,80.3,0.0,11.8,68.5
M17,2024-01-21,68.5,40.0,22.7,85.8
M17,2024-01-28,85.8,0.0,21.5,64.3
M17,2024-02-04,64.3,0.0,17.2,47.1
M17,2024-02-11,47.1,40.0,12.7,74.4
M17,2024-02-18,74.4,0.0,7.8,66.6
M17,2024-02-25,66.6,0.0,9.6,57.0
M17,2024-03-03,57.0,0.0,10.7,46.3
M17,2024-03-10,46.3,0.0,6.9,39.4
M17,2024-03-17,39.4,40.0,6.2,73.2
M17,2024-03-24,73.2,0.0,9.0,64.2
M17,2024-03-31,64.2,0.0,6.9,57.4
M17,2024-04-07,57.4,0.0,10.8,46.6
M17,2024-04-14,46.6,40.0,10.8,75.8
M17,2024-04-21,75.8,0.0,5.9,69.9
M17,2024-04-28,69.9,0.0,6.9,63.1
M17,2024-05-05,63.1,0.0,5.9,57.2
M17,2024-05-12,57.2,0.0,10.6,46.6
M17,2024-05-19,46.6,40.0,15.9,70.7
M17,2024-05-26,70.7,0.0,10.2,60.5
M17,2024-06-02,60.5,0.0,9.6,50.9
M17,2024-06-09,50.9,0.0,6.6,44.4
M17,2024-06-16,44.4,40.0,9.5,74.9
M17,2024-06-23,74.9,0.0,9.3,65.6
M17,2024-06-30,65.6,0.0,9.7,55.9
M17,2024-07-07,55.9,0.0,11.5,44.4
M17,2024-07-14,44.4,40.0,10.7,73.7
M17,2024-07-21,73.7,0.0,8.1,65.6
M17,2024-07-28,65.6,0.0,9.6,56.0
M17,2024-08-04,56.0,0.0,8.0,47.9
M17,2024-08-11,47.9,0.0,8.5,39.4
M17,2024-08-18,39.4,40.0,7.2,72.2
M17,2024-08-25,72.2,0.0,9.2,63.0
M17,2024-09-01,63.0,0.0,3.4,59.6
M17,2024-09-08,59.6,0.0,9.3,50.3
M17,2024-09-15,50.3,40.0,12.1,78.2
M17,2024-09-22,78.2,0.0,17.4,60.8
M17,2024-09-29,60.8,0.0,9.3,51.5
M17,2024-10-06,51.5,50.0,17.2,84.2
M17,2024-10-13,84.2,0.0,18.8,65.4
M17,2024-10-20,65.4,50.0,28.4,87.0
M17,2024-10-27,87.0,0.0,21.7,65.3
M17,2024-11-03,65.3,50.0,27.7,87.6
M17,2024-11-10,87.6,0.0,18.0,69.6
M17,2024-11-17,69.6,40.0,25.0,84.6
M17,2024-11-24,84.6,0.0,20.3,64.3
M17,2024-12-01,64.3,50.0,28.7,85.6
M17,2024-12-08,85.6,0.0,19.6,66.0
M17,2024-12-15,66.0,0.0,8.8,57.2
M17,2024-12-22,57.2,0.0,13.9,43.3
M17,2024-12-29,43.3,40.0,3.4,79.8
M17,2025-01-05,79.8,0.0,18.7,61.1
M18,2022-01-02,86.0,0.0,9.6,76.4
M18,2022-01-09,76.4,0.0,9.1,67.3
M18,2022-01-16,67.3,0.0,5.5,61.8
M18,2022-01-23,61.8,0.0,14.3,47.5
M18,2022-01-30,47.5,0.0,11.1,36.4
M18,2022-02-06,36.4,0.0,10.3,26.1
M18,2022-02-13,26.1,30.0,5.7,50.3
M18,2022-02-20,50.3,0.0,3.4,46.9
M18,2022-02-27,46.9,0.0,4.2,42.7
M18,2022-03-06,42.7,0.0,4.2,38.5
M18,2022-03-13,38.5,0.0,3.4,35.1
M18,2022-03-20,35.1,0.0,4.2,31.0
M18,2022-03-27,31.0,0.0,5.0,25.9
M18,2022-04-03,25.9,30.0,4.9,51.0
M18,2022-04-10,51.0,0.0,6.6,44.4
M18,2022-04-17,44.4,0.0,5.9,38.5
M18,2022-04-24,38.5,0.0,4.9,33.6
M18,2022-05-01,33.6,0.0,3.9,29.7
M18,2022-05-08,29.7,0.0,4.4,25.3
M18,2022-05-15,25.3,30.0,5.2,50.1
M18,2022-05-22,50.1,0.0,4.4,45.8
M18,2022-05-29,45.8,0.0,4.4,41.4
M18,2022-06-05,41.4,0.0,4.4,37.0
M18,2022-06-12,37.0,0.0,4.1,32.9
M18,2022-06-19,32.9,0.0,3.4,29.5
M18,2022-06-26,29.5,30.0,6.6,52.9
M18,2022-07-03,52.9,0.0,4.3,48.6
M18,2022-07-10,48.6,0.0,4.7,43.9
M18,2022-07-17,43.9,0.0,3.8,40.1
M18,2022-07-24,40.1,0.0,5.2,34.9
M18,2022-07-31,34.9,0.0,6.0,28.9
M18,2022-08-07,28.9,30.0,3.9,54.9
M18,2022-08-14,54.9,0.0,5.3,49.6
M18,2022-08-21,49.6,0.0,5.8,43.8
M18,2022-08-28,43.8,0.0,3.5,40.3
M18,2022-09-04,40.3,0.0,5.2,35.1
M18,2022-09-11,35.1,0.0,7.2,27.9
M18,2022-09-18,27.9,30.0,4.2,53.7
M18,2022-09-25,53.7,0.0,6.7,46.9
M18,2022-10-02,46.9,0.0,8.6,38.3
M18,2022-10-09,38.3,0.0,8.2,30.1
M18,2022-10-16,30.1,30.0,11.9,48.2
M18,2022-10-23,48.2,0.0,10.8,37.4
M18,2022-10-30,37.4,30.0,13.2,54.2
M18,2022-11-06,54.2,0.0,13.3,40.9
M18,2022-11-13,40.9,40.0,18.4,62.5
M18,2022-11-20,62.5,0.0,15.8,46.7
M18,2022-11-27,46.7,30.0,21.5,55.2
M18,2022-12-04,55.2,0.0,13.2,42.0
M18,2022-12-11,42.0,30.0,16.6,55.4
M18,2022-12-18,55.4,0.0,9.5,45.9
M18,2022-12-25,45.9,0.0,11.7,34.2
M18,2023-01-01,34.2,30.0,8.4,55.7
M18,2023-01-08,55.7,0.0,9.7,46.0
M18,2023-01-15,46.0,0.0,12.5,33.5
M18,2023-01-22,33.5,30.0,11.8,51.7
M18,2023-01-29,51.7,0.0,8.4,43.3
M18,2023-02-05,43.3,0.0,14.1,29.2
M18,2023-02-12,29.2,30.0,6.7,52.6
M18,2023-02-19,52.6,0.0,3.5,49.0
M18,2023-02-26,49.0,0.0,5.4,43.6
M18,2023-03-05,43.6,0.0,3.1,40.6
M18,2023-03-12,40.6,0.0,8.6,31.9
M18,2023-03-19,31.9,0.0,4.1,27.8
M18,2023-03-26,27.8,30.0,5.2,52.6
M18,2023-04-02,52.6,0.0,7.7,44.9
M18,2023-04-09,44.9,0.0,4.0,40.9
M18,2023-04-16,40.9,0.0,3.8,37.2
M18,2023-04-23,37.2,0.0,4.1,33.0
M18,2023-04-30,33.0,0.0,3.9,29.2
M18,2023-05-07,29.2,0.0,5.5,23.7
M18,2023-05-14,23.7,30.0,3.7,49.9
M18,2023-05-21,49.9,0.0,4.6,45.4
M18,2023-05-28,45.4,0.0,5.1,40.3
M18,2023-06-04,40.3,0.0,2.2,38.0
M18,2023-06-11,38.0,0.0,4.6,33.5
M18,2023-06-18,33.5,20.0,8.1,45.3
M18,2023-06-25,45.3,0.0,5.5,39.8
M18,2023-07-02,39.8,0.0,4.9,34.9
M18,2023-07-09,34.9,0.0,3.7,31.2
M18,2023-07-16,31.2,30.0,6.1,55.0
M18,2023-07-23,55.0,0.0,6.3,48.8
M18,2023-07-30,48.8,0.0,3.6,45.2
M18,2023-08-06,45.2,0.0,4.2,41.0
M18,2023-08-13,41.0,0.0,5.0,35.9
M18,2023-08-20,35.9,0.0,5.2,30.7
M18,2023-08-27,30.7,0.0,5.5,25.2
M18,2023-09-03,25.2,30.0,4.5,50.7
M18,2023-09-10,50.7,0.0,5.6,45.1
M18,2023-09-17,45.1,0.0,7.4,37.8
M18,2023-09-24,37.8,30.0,8.1,59.7
M18,2023-10-01,59.7,0.0,10.7,49.0
M18,2023-10-08,49.0,0.0,6.1,42.8
M18,2023-10-15,42.8,30.0,14.3,58.6
M18,2023-10-22,58.6,0.0,9.0,49.6
M18,2023-10-29,49.6,30.0,15.0,64.6
M18,2023-11-05,64.6,0.0,17.2,47.4
M18,2023-11-12,47.4,30.0,9.8,67.6
M18,2023-11-19,67.6,0.0,19.9,47.8
M18,2023-11-26,47.8,0.0,11.8,36.0
M18,2023-12-03,36.0,40.0,14.3,61.7
M18,2023-12-10,61.7,0.0,12.8,48.8
M18,2023-12-17,48.8,0.0,13.2,35.7
M18,2023-12-24,35.7,30.0,9.3,56.3
M18,2023-12-31,56.3,0.0,11.9,44.4
M18,2024-01-07,44.4,30.0,12.5,61.9
M18,2024-01-14,61.9,0.0,13.2,48.7
M18,2024-01-21,48.7,0.0,14.5,34.2
M18,2024-01-28,34.2,0.0,12.9,21.3
M18,2024-02-04,21.3,40.0,15.9,45.4
M18,2024-02-11,45.4,0.0,13.4,32.0
M18,2024-02-18,32.0,0.0,3.3,28.7
M18,2024-02-25,28.7,30.0,6.1,52.6
M18,2024-03-03,52.6,0.0,4.4,48.2
M18,2024-03-10,48.2,0.0,3.9,44.2
M18,2024-03-17,44.2,0.0,6.5,37.7
M18,2024-03-24,37.7,0.0,3.7,34.1
M18,2024-03-31,34.1,0.0,4.9,29.1
M18,2024-04-07,29.1,30.0,7.4,51.8
M18,2024-04-14,51.8,0.0,4.2,47.5
M18,2024-04-21,47.5,0.0,4.9,42.6
M18,2024-04-28,42.6,0.0,3.3,39.3
M18,2024-05-05,39.3,0.0,4.2,35.1
M18,2024-05-12,35.1,0.0,5.5,29.7
M18,2024-05-19,29.7,30.0,6.5,53.2
M18,2024-05-26,53.2,0.0,4.6,48.6
M18,2024-06-02,48.6,0.0,3.9,44.6
M18,2024-06-09,44.6,0.0,6.0,38.7
M18,2024-06-16,38.7,0.0,6.0,32.7
M18,2024-06-23,32.7,30.0,7.2,55.5
M18,2024-06-30,55.5,0.0,6.6,49.0
M18,2024-07-07,49.0,0.0,4.6,44.3
M18,2024-07-14,44.3,0.0,9.0,35.3
M18,2024-07-21,35.3,0.0,6.6,28.7
M18,2024-07-28,28.7,30.0,6.0,52.7
M18,2024-08-04,52.7,0.0,6.0,46.7
M18,2024-08-11,46.7,0.0,7.2,39.5
M18,2024-08-18,39.5,0.0,6.2,33.3
M18,2024-08-25,33.3,0.0,3.4,29.9
M18,2024-09-01,29.9,30.0,9.5,50.4
M18,2024-09-08,50.4,0.0,5.5,44.9
M18,2024-09-15,44.9,0.0,12.2,32.7
M18,2024-09-22,32.7,30.0,11.7,51.0
M18,2024-09-29,51.0,0.0,8.2,42.8
M18,2024-10-06,42.8,30.0,12.7,60.1
M18,2024-10-13,60.1,0.0,12.0,48.1
M18,2024-10-20,48.1,0.0,15.1,33.0
M18,2024-10-27,33.0,40.0,11.8,61.2
M18,2024-11-03,61.2,0.0,15.7,45.5
M18,2024-11-10,45.5,30.0,16.0,59.5
M18,2024-11-17,59.5,0.0,12.3,47.2
M18,2024-11-24,47.2,0.0,9.7,37.5
M18,2024-12-01,37.5,40.0,15.1,62.4
M18,2024-12-08,62.4,0.0,18.1,44.3
M18,2024-12-15,44.3,0.0,3.9,40.4
M18,2024-12-22,40.4,0.0,10.8,29.6
M18,2024-12-29,29.6,30.0,0.0,59.6
M18,2025-01-05,59.6,0.0,12.8,46.9
M19,2022-01-09,55.6,0.0,3.8,51.8
M19,2022-01-16,51.8,0.0,4.5,47.3
M19,2022-01-23,47.3,0.0,5.2,42.1
M19,2022-01-30,42.1,0.0,3.9,38.2
M19,2022-02-06,38.2,0.0,4.8,33.4
M19,2022-02-13,33.4,30.0,4.1,59.3
M19,2022-02-20,59.3,0.0,7.5,51.7
M19,2022-02-27,51.7,0.0,8.2,43.6
M19,2022-03-06,43.6,0.0,5.0,38.5
M19,2022-03-13,38.5,0.0,5.7,32.8
M19,2022-03-20,32.8,0.0,7.6,25.2
M19,2022-03-27,25.2,30.0,5.6,49.6
M19,2022-04-03,49.6,0.0,5.2,44.4
M19,2022-04-10,44.4,0.0,9.5,35.0
M19,2022-04-17,35.0,30.0,7.2,57.7
M19,2022-04-24,57.7,0.0,10.0,47.7
M19,2022-05-01,47.7,0.0,5.2,42.5
M19,2022-05-08,42.5,0.0,7.9,34.6
M19,2022-05-15,34.6,0.0,3.5,31.1
M19,2022-05-22,31.1,0.0,6.1,25.0
M19,2022-05-29,25.0,30.0,6.0,48.9
