BatchID,ProductID,ProductionWeekEnd,QuantityProduced,RejectQty,GoodQty,RawMaterialCost,LaborCost,OverheadCost,TotalProductionCost,UnitProductionCost
B000325,P003,2022-05-01,82,2,80,3608.0,541.2,360.8,4510.0,55.0
B000326,P003,2022-05-08,78,2,76,3432.0,514.8,343.2,4290.0,55.0
B000327,P003,2022-05-15,88,2,86,3872.0,580.8,387.2,4840.0,55.0
B000328,P003,2022-05-22,82,2,80,3608.0,541.2,360.8,4510.0,55.0
B000329,P003,2022-05-29,125,2,123,5500.0,825.0,550.0,6875.0,55.0
B000330,P003,2022-06-05,109,2,107,4796.0,719.4,479.6,5995.0,55.0
B000331,P003,2022-06-12,124,2,122,5456.0,818.4,545.6,6820.0,55.0
B000332,P003,2022-06-19,98,2,96,4312.0,646.8,431.2,5390.0,55.0
B000333,P003,2022-06-26,119,2,117,5236.0,785.4,523.6,6545.0,55.0
B000334,P003,2022-07-03,71,1,70,3124.0,468.6,312.4,3905.0,55.0
B000335,P003,2022-07-10,151,3,148,6644.0,996.6,664.4,8305.0,55.0
B000336,P003,2022-07-17,78,2,76,3432.0,514.8,343.2,4290.0,55.0
B000337,P003,2022-07-24,103,2,101,4532.0,679.8,453.2,5665.0,55.0
B000338,P003,2022-07-31,133,3,130,5852.0,877.8,585.2,7315.0,55.0
B000339,P003,2022-08-07,128,3,125,5632.0,844.8,563.2,7040.0,55.0
B000340,P003,2022-08-14,39,1,38,1716.0,257.4,171.6,2145.0,55.0
B000341,P003,2022-08-21,153,3,150,6732.0,1009.8,673.2,8415.0,55.0
B000342,P003,2022-08-28,97,2,95,4268.0,640.2,426.8,5335.0,55.0
B000343,P003,2022-09-04,94,2,92,4136.0,620.4,413.6,5170.0,55.0
B000344,P003,2022-09-11,116,2,114,5104.0,765.6,510.4,6380.0,55.0
B000345,P003,2022-09-18,135,3,132,5940.0,891.0,594.0,7425.0,55.0
B000346,P003,2022-09-25,137,3,134,6028.0,904.2,602.8,7535.0,55.0
B000347,P003,2022-10-02,217,4,213,9548.0,1432.2,954.8,11935.0,55.0
B000348,P003,2022-10-09,149,3,146,6556.0,983.4,655.6,8195.0,55.0
B000349,P003,2022-10-16,216,4,212,9504.0,1425.6,950.4,11880.0,55.0
B000350,P003,2022-10-23,266,5,261,11704.0,1755.6,1170.4,14630.0,55.0
B000351,P003,2022-10-30,226,5,221,9944.0,1491.6,994.4,12430.0,55.0
B000352,P003,2022-11-06,357,7,350,15708.0,2356.2,1570.8,19635.0,55.0
B000353,P003,2022-11-13,335,7,328,14740.0,2211.0,1474.0,18425.0,55.0
B000354,P003,2022-11-20,258,5,253,11352.0,1702.8,1135.2,14190.0,55.0
B000355,P003,2022-11-27,331,7,324,14564.0,2184.6,1456.4,18205.0,55.0
B000356,P003,2022-12-04,241,5,236,10604.0,1590.6,1060.4,13255.0,55.0
B000357,P003,2022-12-11,293,6,287,12892.0,1933.8,1289.2,16115.0,55.0
B000358,P003,2022-12-18,235,5,230,10340.0,1551.0,1034.0,12925.0,55.0
B000359,P003,2022-12-25,329,7,322,14476.0,2171.4,1447.6,18095.0,55.0
B000360,P003,2023-01-01,295,6,289,12980.0,1947.0,1298.0,16225.0,55.0
B000361,P003,2023-01-08,267,5,262,11748.0,1762.2,1174.8,14685.0,55.0
B000362,P003,2023-01-15,269,5,264,11836.0,1775.4,1183.6,14795.0,55.0
B000363,P003,2023-01-22,201,4,197,8844.0,1326.6,884.4,11055.0,55.0
B000364,P003,2023-01-29,347,7,340,15268.0,2290.2,1526.8,19085.0,55.0
B000365,P003,2023-02-05,326,7,319,14344.0,2151.6,1434.4,17930.0,55.0
B000366,P003,2023-02-12,114,2,112,5016.0,752.4,501.6,6270.0,55.0
B000367,P003,2023-02-19,131,3,128,5764.0,864.6,576.4,7205.0,55.0
B000368,P003,2023-02-26,86,2,84,3784.0,567.6,378.4,4730.0,55.0
B000369,P003,2023-03-05,115,2,113,5060.0,759.0,506.0,6325.0,55.0
B000370,P003,2023-03-12,118,2,116,5192.0,778.8,519.2,6490.0,55.0
B000371,P003,2023-03-19,95,2,93,4180.0,627.0,418.0,5225.0,55.0
B000372,P003,2023-03-26,89,2,87,3916.0,587.4,391.6,4895.0,55.0
B000373,P003,2023-04-02,119,2,117,5236.0,785.4,523.6,6545.0,55.0
B000374,P003,2023-04-09,92,2,90,4048.0,607.2,404.8,5060.0,55.0
B000375,P003,2023-04-16,86,2,84,3784.0,567.6,378.4,4730.0,55.0
B000376,P003,2023-04-23,97,2,95,4268.0,640.2,426.8,5335.0,55.0
B000377,P003,2023-04-30,85,2,83,3740.0,561.0,374.0,4675.0,55.0
B000378,P003,2023-05-07,92,2,90,4048.0,607.2,404.8,5060.0,55.0
B000379,P003,2023-05-14,99,2,97,4356.0,653.4,435.6,5445.0,55.0
B000380,P003,2023-05-21,132,3,129,5808.0,871.2,580.8,7260.0,55.0
B000381,P003,2023-05-28,93,2,91,4092.0,613.8,409.2,5115.0,55.0
B000382,P003,2023-06-04,112,2,110,4928.0,739.2,492.8,6160.0,55.0
B000383,P003,2023-06-11,128,3,125,5632.0,844.8,563.2,7040.0,55.0
B000384,P003,2023-06-18,142,3,139,6248.0,937.2,624.8,7810.0,55.0
B000385,P003,2023-06-25,87,2,85,3828.0,574.2,382.8,4785.0,55.0
B000386,P003,2023-07-02,119,2,117,5236.0,785.4,523.6,6545.0,55.0
B000387,P003,2023-07-09,121,2,119,5324.0,798.6,532.4,6655.0,55.0
B000388,P003,2023-07-16,98,2,96,4312.0,646.8,431.2,5390.0,55.0
B000389,P003,2023-07-23,120,2,118,5280.0,792.0,528.0,6600.0,55.0
B000390,P003,2023-07-30,139,3,136,6116.0,917.4,611.6,7645.0,55.0
B000391,P003,2023-08-06,87,2,85,3828.0,574.2,382.8,4785.0,55.0
B000392,P003,2023-08-13,85,2,83,3740.0,561.0,374.0,4675.0,55.0
B000393,P003,2023-08-20,97,2,95,4268.0,640.2,426.8,5335.0,55.0
B000394,P003,2023-08-27,112,2,110,4928.0,739.2,492.8,6160.0,55.0
B000395,P003,2023-09-03,126,3,123,5544.0,831.6,554.4,6930.0,55.0
B000396,P003,2023-09-10,103,2,101,4532.0,679.8,453.2,5665.0,55.0
B000397,P003,2023-09-17,165,3,162,7260.0,1089.0,726.0,9075.0,55.0
B000398,P003,2023-09-24,136,3,133,5984.0,897.6,598.4,7480.0,55.0
B000399,P003,2023-10-01,172,3,169,7568.0,1135.2,756.8,9460.0,55.0
B000400,P003,2023-10-08,97,2,95,4268.0,640.2,426.8,5335.0,55.0
B000401,P003,2023-10-15,292,6,286,12848.0,1927.2,1284.8,16060.0,55.0
B000402,P003,2023-10-22,357,7,350,15708.0,2356.2,1570.8,19635.0,55.0
B000403,P003,2023-10-29,384,8,376,16896.0,2534.4,1689.6,21120.0,55.0
B000404,P003,2023-11-05,344,7,337,15136.0,2270.4,1513.6,18920.0,55.0
B000405,P003,2023-11-12,264,5,259,11616.0,1742.4,1161.6,14520.0,55.0
B000406,P003,2023-11-19,330,7,323,14520.0,2178.0,1452.0,18150.0,55.0
B000407,P003,2023-11-26,203,4,199,8932.0,1339.8,893.2,11165.0,55.0
B000408,P003,2023-12-03,265,5,260,11660.0,1749.0,1166.0,14575.0,55.0
B000409,P003,2023-12-10,365,7,358,16060.0,2409.0,1606.0,20075.0,55.0
B000410,P003,2023-12-17,227,5,222,9988.0,1498.2,998.8,12485.0,55.0
B000411,P003,2023-12-24,271,5,266,11924.0,1788.6,1192.4,14905.0,55.0
B000412,P003,2023-12-31,479,10,469,21076.0,3161.4,2107.6,26345.0,55.0
B000413,P003,2024-01-07,286,6,280,12584.0,1887.6,1258.4,15730.0,55.0
B000414,P003,2024-01-14,356,7,349,15664.0,2349.6,1566.4,19580.0,55.0
B000415,P003,2024-01-21,254,5,249,11176.0,1676.4,1117.6,13970.0,55.0
B000416,P003,2024-01-28,299,6,293,13156.0,1973.4,1315.6,16445.0,55.0
B000417,P003,2024-02-04,209,4,205,9196.0,1379.4,919.6,11495.0,55.0
B000418,P003,2024-02-11,182,4,178,8008.0,1201.2,800.8,10010.0,55.0
B000419,P003,2024-02-18,84,2,82,3696.0,554.4,369.6,4620.0,55.0
B000420,P003,2024-02-25,117,2,115,5148.0,772.2,514.8,6435.0,55.0
B000421,P003,2024-03-03,128,3,125,5632.0,844.8,563.2,7040.0,55.0
B000422,P003,2024-03-10,84,2,82,3696.0,554.4,369.6,4620.0,55.0
B000423,P003,2024-03-17,156,3,153,6864.0,1029.6,686.4,8580.0,55.0
B000424,P003,2024-03-24,103,2,101,4532.0,679.8,453.2,5665.0,55.0
B000425,P003,2024-03-31,84,2,82,3696.0,554.4,369.6,4620.0,55.0
B000426,P003,2024-04-07,121,2,119,5324.0,798.6,532.4,6655.0,55.0
B000427,P003,2024-04-14,122,2,120,5368.0,805.2,536.8,6710.0,55.0
B000428,P003,2024-04-21,146,3,143,6424.0,963.6,642.4,8030.0,55.0
B000429,P003,2024-04-28,160,3,157,7040.0,1056.0,704.0,8800.0,55.0
B000430,P003,2024-05-05,115,2,113,5060.0,759.0,506.0,6325.0,55.0
B000431,P003,2024-05-12,115,2,113,5060.0,759.0,506.0,6325.0,55.0
B000432,P003,2024-05-19,177,4,173,7788.0,1168.2,778.8,9735.0,55.0
B000433,P003,2024-05-26,152,3,149,6688.0,1003.2,668.8,8360.0,55.0
B000434,P003,2024-06-02,96,2,94,4224.0,633.6,422.4,5280.0,55.0
B000435,P003,2024-06-09,158,3,155,6952.0,1042.8,695.2,8690.0,55.0
B000436,P003,2024-06-16,120,2,118,5280.0,792.0,528.0,6600.0,55.0
B000437,P003,2024-06-23,155,3,152,6820.0,1023.0,682.0,8525.0,55.0
B000438,P003,2024-06-30,166,3,163,7304.0,1095.6,730.4,9130.0,55.0
B000439,P003,2024-07-07,122,2,120,5368.0,805.2,536.8,6710.0,55.0
B000440,P003,2024-07-14,170,3,167,7480.0,1122.0,748.0,9350.0,55.0
B000441,P003,2024-07-21,133,3,130,5852.0,877.8,585.2,7315.0,55.0
B000442,P003,2024-07-28,145,3,142,6380.0,957.0,638.0,7975.0,55.0
B000443,P003,2024-08-04,105,2,103,4620.0,693.0,462.0,5775.0,55.0
B000444,P003,2024-08-11,200,4,196,8800.0,1320.0,880.0,11000.0,55.0
B000445,P003,2024-08-18,147,3,144,6468.0,970.2,646.8,8085.0,55.0
B000446,P003,2024-08-25,124,2,122,5456.0,818.4,545.6,6820.0,55.0
B000447,P003,2024-09-01,111,2,109,4884.0,732.6,488.4,6105.0,55.0
B000448,P003,2024-09-08,127,3,124,5588.0,838.2,558.8,6985.0,55.0
B000449,P003,2024-09-15,316,6,310,13904.0,2085.6,1390.4,17380.0,55.0
B000450,P003,2024-09-22,271,5,266,11924.0,1788.6,1192.4,14905.0,55.0
B000451,P003,2024-09-29,150,3,147,6600.0,990.0,660.0,8250.0,55.0
B000452,P003,2024-10-06,299,6,293,13156.0,1973.4,1315.6,16445.0,55.0
B000453,P003,2024-10-13,224,4,220,9856.0,1478.4,985.6,12320.0,55.0
B000454,P003,2024-10-20,486,10,476,21384.0,3207.6,2138.4,26730.0,55.0
B000455,P003,2024-10-27,300,6,294,13200.0,1980.0,1320.0,16500.0,55.0
B000456,P003,2024-11-03,346,7,339,15224.0,2283.6,1522.4,19030.0,55.0
B000457,P003,2024-11-10,410,8,402,18040.0,2706.0,1804.0,22550.0,55.0
B000458,P003,2024-11-17,397,8,389,17468.0,2620.2,1746.8,21835.0,55.0
B000459,P003,2024-11-24,384,8,376,16896.0,2534.4,1689.6,21120.0,55.0
B000460,P003,2024-12-01,329,7,322,14476.0,2171.4,1447.6,18095.0,55.0
B000461,P003,2024-12-08,332,7,325,14608.0,2191.2,1460.8,18260.0,55.0
B000462,P003,2024-12-15,129,3,126,5676.0,851.4,567.6,7095.0,55.0
B000463,P003,2024-12-22,226,5,221,9944.0,1491.6,994.4,12430.0,55.0
B000464,P003,2024-12-29,26,1,25,1144.0,171.6,114.4,1430.0,55.0
B000465,P003,2025-01-05,282,6,276,12408.0,1861.2,1240.8,15510.0,55.0
B000466,P004,2022-01-02,82,2,80,2140.2,321.03,214.02,2675.25,32.62
B000467,P004,2022-01-09,313,6,307,8169.3,1225.4,816.93,10211.63,32.63
B000468,P004,2022-01-16,246,5,241,6420.6,963.09,642.06,8025.75,32.62
B000469,P004,2022-01-23,254,5,249,6629.4,994.41,662.94,8286.75,32.62
B000470,P004,2022-01-30,182,4,178,4750.2,712.53,475.02,5937.75,32.62
B000471,P004,2022-02-06,343,7,336,8952.3,1342.84,895.23,11190.37,32.62
B000472,P004,2022-02-13,115,2,113,3001.5,450.22,300.15,3751.87,32.62
B000473,P004,2022-02-20,109,2,107,2844.9,426.74,284.49,3556.13,32.63
B000474,P004,2022-02-27,59,1,58,1539.9,230.98,153.99,1924.87,32.62
B000475,P004,2022-03-06,101,2,99,2636.1,395.42,263.61,3295.13,32.63
B000476,P004,2022-03-13,109,2,107,2844.9,426.74,284.49,3556.13,32.63
B000477,P004,2022-03-20,65,1,64,1696.5,254.48,169.65,2120.63,32.63
B000478,P004,2022-03-27,109,2,107,2844.9,426.74,284.49,3556.13,32.63
B000479,P004,2022-04-03,60,1,59,1566.0,234.9,156.6,1957.5,32.62
B000480,P004,2022-04-10,99,2,97,2583.9,387.58,258.39,3229.87,32.62
B000481,P004,2022-04-17,110,2,108,2871.0,430.65,287.1,3588.75,32.62
B000482,P004,2022-04-24,49,1,48,1278.9,191.84,127.89,1598.63,32.63
B000483,P004,2022-05-01,85,2,83,2218.5,332.78,221.85,2773.13,32.63
B000484,P004,2022-05-08,64,1,63,1670.4,250.56,167.04,2088.0,32.62
B000485,P004,2022-05-15,73,1,72,1905.3,285.79,190.53,2381.62,32.62
B000486,P004,2022-05-22,104,2,102,2714.4,407.16,271.44,3393.0,32.62
B000487,P004,2022-05-29,81,2,79,2114.1,317.11,211.41,2642.62,32.62
B000488,P004,2022-06-05,79,2,77,2061.9,309.29,206.19,2577.38,32.63
B000489,P004,2022-06-12,110,2,108,2871.0,430.65,287.1,3588.75,32.62
B000490,P004,2022-06-19,108,2,106,2818.8,422.82,281.88,3523.5,32.62
B000491,P004,2022-06-26,106,2,104,2766.6,414.99,276.66,3458.25,32.62
B000492,P004,2022-07-03,123,2,121,3210.3,481.54,321.03,4012.87,32.62
B000493,P004,2022-07-10,145,3,142,3784.5,567.67,378.45,4730.62,32.62
B000494,P004,2022-07-17,83,2,81,2166.3,324.94,216.63,2707.87,32.62
B000495,P004,2022-07-24,128,3,125,3340.8,501.12,334.08,4176.0,32.62
B000496,P004,2022-07-31,113,2,111,2949.3,442.4,294.93,3686.63,32.63
B000497,P004,2022-08-07,73,1,72,1905.3,285.79,190.53,2381.62,32.62
B000498,P004,2022-08-14,102,2,100,2662.2,399.33,266.22,3327.75,32.62
B000499,P004,2022-08-21,144,3,141,3758.4,563.76,375.84,4698.0,32.62
B000500,P004,2022-08-28,113,2,111,2949.3,442.4,294.93,3686.63,32.63
B000501,P004,2022-09-04,87,2,85,2270.7,340.6,227.07,2838.37,32.62
B000502,P004,2022-09-11,139,3,136,3627.9,544.18,362.79,4534.87,32.62
B000503,P004,2022-09-18,186,4,182,4854.6,728.19,485.46,6068.25,32.62
B000504,P004,2022-09-25,203,4,199,5298.3,794.74,529.83,6622.87,32.62
B000505,P004,2022-10-02,134,3,131,3497.4,524.61,349.74,4371.75,32.62
B000506,P004,2022-10-09,182,4,178,4750.2,712.53,475.02,5937.75,32.62
B000507,P004,2022-10-16,331,7,324,8639.1,1295.86,863.91,10798.87,32.62
B000508,P004,2022-10-23,215,4,211,5611.5,841.72,561.15,7014.37,32.62
B000509,P004,2022-10-30,309,6,303,8064.9,1209.73,806.49,10081.12,32.62
B000510,P004,2022-11-06,256,5,251,6681.6,1002.24,668.16,8352.0,32.62
B000511,P004,2022-11-13,254,5,249,6629.4,994.41,662.94,8286.75,32.62
B000512,P004,2022-11-20,289,6,283,7542.9,1131.44,754.29,9428.63,32.63
B000513,P004,2022-11-27,219,4,215,5715.9,857.38,571.59,7144.87,32.62
B000514,P004,2022-12-04,267,5,262,6968.7,1045.3,696.87,8710.87,32.62
B000515,P004,2022-12-11,242,5,237,6316.2,947.43,631.62,7895.25,32.62
B000516,P004,2022-12-18,222,4,218,5794.2,869.13,579.42,7242.75,32.62
B000517,P004,2022-12-25,224,4,220,5846.4,876.96,584.64,7308.0,32.62
B000518,P004,2023-01-01,299,6,293,7803.9,1170.58,780.39,9754.87,32.62
B000519,P004,2023-01-08,194,4,190,5063.4,759.51,506.34,6329.25,32.62
B000520,P004,2023-01-15,213,4,209,5559.3,833.9,555.93,6949.13,32.63
B000521,P004,2023-01-22,316,6,310,8247.6,1237.14,824.76,10309.5,32.62
B000522,P004,2023-01-29,265,5,260,6916.5,1037.47,691.65,8645.62,32.62
B000523,P004,2023-02-05,356,7,349,9291.6,1393.74,929.16,11614.5,32.62
B000524,P004,2023-02-12,155,3,152,4045.5,606.82,404.55,5056.87,32.62
B000525,P004,2023-02-19,136,3,133,3549.6,532.44,354.96,4437.0,32.62
B000526,P004,2023-02-26,93,2,91,2427.3,364.1,242.73,3034.13,32.63
B000527,P004,2023-03-05,100,2,98,2610.0,391.5,261.0,3262.5,32.62
B000528,P004,2023-03-12,91,2,89,2375.1,356.26,237.51,2968.87,32.62
B000529,P004,2023-03-19,79,2,77,2061.9,309.29,206.19,2577.38,32.63
B000530,P004,2023-03-26,100,2,98,2610.0,391.5,261.0,3262.5,32.62
B000531,P004,2023-04-02,95,2,93,2479.5,371.92,247.95,3099.37,32.62
B000532,P004,2023-04-09,99,2,97,2583.9,387.58,258.39,3229.87,32.62
B000533,P004,2023-04-16,111,2,109,2897.1,434.56,289.71,3621.37,32.62
B000534,P004,2023-04-23,103,2,101,2688.3,403.24,268.83,3360.37,32.62
B000535,P004,2023-04-30,153,3,150,3993.3,599.0,399.33,4991.63,32.63
B000536,P004,2023-05-07,90,2,88,2349.0,352.35,234.9,2936.25,32.62
B000537,P004,2023-05-14,206,4,202,5376.6,806.49,537.66,6720.75,32.62
B000538,P004,2023-05-21,72,1,71,1879.2,281.88,187.92,2349.0,32.62
B000539,P004,2023-05-28,115,2,113,3001.5,450.22,300.15,3751.87,32.62
B000540,P004,2023-06-04,110,2,108,2871.0,430.65,287.1,3588.75,32.62
B000541,P004,2023-06-11,112,2,110,2923.2,438.48,292.32,3654.0,32.62
B000542,P004,2023-06-18,107,2,105,2792.7,418.9,279.27,3490.87,32.62
B000543,P004,2023-06-25,110,2,108,2871.0,430.65,287.1,3588.75,32.62
B000544,P004,2023-07-02,81,2,79,2114.1,317.11,211.41,2642.62,32.62
B000545,P004,2023-07-09,190,4,186,4959.0,743.85,495.9,6198.75,32.62
B000546,P004,2023-07-16,136,3,133,3549.6,532.44,354.96,4437.0,32.62
B000547,P004,2023-07-23,85,2,83,2218.5,332.78,221.85,2773.13,32.63
B000548,P004,2023-07-30,112,2,110,2923.2,438.48,292.32,3654.0,32.62
B000549,P004,2023-08-06,91,2,89,2375.1,356.26,237.51,2968.87,32.62
B000550,P004,2023-08-13,127,3,124,3314.7,497.2,331.47,4143.37,32.62
B000551,P004,2023-08-20,98,2,96,2557.8,383.67,255.78,3197.25,32.62
B000552,P004,2023-08-27,134,3,131,3497.4,524.61,349.74,4371.75,32.62
B000553,P004,2023-09-03,108,2,106,2818.8,422.82,281.88,3523.5,32.62
B000554,P004,2023-09-10,182,4,178,4750.2,712.53,475.02,5937.75,32.62
B000555,P004,2023-09-17,161,3,158,4202.1,630.32,420.21,5252.63,32.63
B000556,P004,2023-09-24,200,4,196,5220.0,783.0,522.0,6525.0,32.62
B000557,P004,2023-10-01,271,5,266,7073.1,1060.96,707.31,8841.37,32.62
B000558,P004,2023-10-08,126,3,123,3288.6,493.29,328.86,4110.75,32.62
B000559,P004,2023-10-15,317,6,311,8273.7,1241.06,827.37,10342.13,32.63
B000560,P004,2023-10-22,389,8,381,10152.9,1522.94,1015.29,12691.13,32.63
B000561,P004,2023-10-29,350,7,343,9135.0,1370.25,913.5,11418.75,32.62
B000562,P004,2023-11-05,211,4,207,5507.1,826.06,550.71,6883.87,32.62
B000563,P004,2023-11-12,356,7,349,9291.6,1393.74,929.16,11614.5,32.62
B000564,P004,2023-11-19,262,5,257,6838.2,1025.73,683.82,8547.75,32.62
B000565,P004,2023-11-26,419,8,411,10935.9,1640.38,1093.59,13669.87,32.62
B000566,P004,2023-12-03,279,6,273,7281.9,1092.28,728.19,9102.37,32.62
B000567,P004,2023-12-10,265,5,260,6916.5,1037.47,691.65,8645.62,32.62
B000568,P004,2023-12-17,312,6,306,8143.2,1221.48,814.32,10179.0,32.62
B000569,P004,2023-12-24,329,7,322,8586.9,1288.03,858.69,10733.62,32.62
B000570,P004,2023-12-31,236,5,231,6159.6,923.94,615.96,7699.5,32.62
B000571,P004,2024-01-07,294,6,288,7673.4,1151.01,767.34,9591.75,32.62
B000572,P004,2024-01-14,323,6,317,8430.3,1264.54,843.03,10537.87,32.62
B000573,P004,2024-01-21,277,6,271,7229.7,1084.46,722.97,9037.13,32.63
B000574,P004,2024-01-28,280,6,274,7308.0,1096.2,730.8,9135.0,32.62
B000575,P004,2024-02-04,405,8,397,10570.5,1585.58,1057.05,13213.13,32.63
B000576,P004,2024-02-11,282,6,276,7360.2,1104.03,736.02,9200.25,32.62
B000577,P004,2024-02-18,146,3,143,3810.6,571.59,381.06,4763.25,32.62
B000578,P004,2024-02-25,141,3,138,3680.1,552.02,368.01,4600.13,32.63
B000579,P004,2024-03-03,96,2,94,2505.6,375.84,250.56,3132.0,32.62
B000580,P004,2024-03-10,107,2,105,2792.7,418.9,279.27,3490.87,32.62
B000581,P004,2024-03-17,96,2,94,2505.6,375.84,250.56,3132.0,32.62
B000582,P004,2024-03-24,112,2,110,2923.2,438.48,292.32,3654.0,32.62
B000583,P004,2024-03-31,120,2,118,3132.0,469.8,313.2,3915.0,32.62
B000584,P004,2024-04-07,119,2,117,3105.9,465.88,310.59,3882.37,32.62
B000585,P004,2024-04-14,84,2,82,2192.4,328.86,219.24,2740.5,32.62
B000586,P004,2024-04-21,171,3,168,4463.1,669.46,446.31,5578.87,32.62
B000587,P004,2024-04-28,152,3,149,3967.2,595.08,396.72,4959.0,32.62
B000588,P004,2024-05-05,139,3,136,3627.9,544.18,362.79,4534.87,32.62
B000589,P004,2024-05-12,124,2,122,3236.4,485.46,323.64,4045.5,32.62
B000590,P004,2024-05-19,135,3,132,3523.5,528.52,352.35,4404.37,32.62
B000591,P004,2024-05-26,112,2,110,2923.2,438.48,292.32,3654.0,32.62
B000592,P004,2024-06-02,161,3,158,4202.1,630.32,420.21,5252.63,32.63
B000593,P004,2024-06-09,93,2,91,2427.3,364.1,242.73,3034.13,32.63
B000594,P004,2024-06-16,147,3,144,3836.7,575.5,383.67,4795.87,32.62
B000595,P004,2024-06-23,151,3,148,3941.1,591.16,394.11,4926.37,32.62
B000596,P004,2024-06-30,141,3,138,3680.1,552.02,368.01,4600.13,32.63
B000597,P004,2024-07-07,169,3,166,4410.9,661.63,441.09,5513.62,32.62
B000598,P004,2024-07-14,135,3,132,3523.5,528.52,352.35,4404.37,32.62
B000599,P004,2024-07-21,101,2,99,2636.1,395.42,263.61,3295.13,32.63
B000600,P004,2024-07-28,105,2,103,2740.5,411.08,274.05,3425.63,32.63
B000601,P004,2024-08-04,119,2,117,3105.9,465.88,310.59,3882.37,32.62
B000602,P004,2024-08-11,232,5,227,6055.2,908.28,605.52,7569.0,32.62
B000603,P004,2024-08-18,186,4,182,4854.6,728.19,485.46,6068.25,32.62
B000604,P004,2024-08-25,149,3,146,3888.9,583.34,388.89,4861.13,32.63
B000605,P004,2024-09-01,159,3,156,4149.9,622.48,414.99,5187.37,32.62
B000606,P004,2024-09-08,139,3,136,3627.9,544.18,362.79,4534.87,32.62
B000607,P004,2024-09-15,288,6,282,7516.8,1127.52,751.68,9396.0,32.62
B000608,P004,2024-09-22,251,5,246,6551.1,982.66,655.11,8188.87,32.62
B000609,P004,2024-09-29,198,4,194,5167.8,775.17,516.78,6459.75,32.62
B000610,P004,2024-10-06,366,7,359,9552.6,1432.89,955.26,11940.75,32.62
B000611,P004,2024-10-13,302,6,296,7882.2,1182.33,788.22,9852.75,32.62
B000612,P004,2024-10-20,333,7,326,8691.3,1303.7,869.13,10864.13,32.63
B000613,P004,2024-10-27,290,6,284,7569.0,1135.35,756.9,9461.25,32.62
B000614,P004,2024-11-03,336,7,329,8769.6,1315.44,876.96,10962.0,32.62
B000615,P004,2024-11-10,353,7,346,9213.3,1382.0,921.33,11516.63,32.63
B000616,P004,2024-11-17,339,7,332,8847.9,1327.18,884.79,11059.87,32.62
B000617,P004,2024-11-24,366,7,359,9552.6,1432.89,955.26,11940.75,32.62
B000618,P004,2024-12-01,392,8,384,10231.2,1534.68,1023.12,12789.0,32.62
B000619,P004,2024-12-08,320,6,314,8352.0,1252.8,835.2,10440.0,32.62
B000620,P004,2024-12-15,72,1,71,1879.2,281.88,187.92,2349.0,32.62
B000621,P004,2024-12-22,190,4,186,4959.0,743.85,495.9,6198.75,32.62
B000622,P004,2024-12-29,13,0,13,339.3,50.9,33.93,424.13,32.63
B000623,P004,2025-01-05,330,7,323,8613.0,1291.95,861.3,10766.25,32.62
B000624,P005,2022-01-02,264,5,259,10335.6,1550.34,1033.56,12919.5,48.94
B000625,P005,2022-01-09,180,4,176,7047.0,1057.05,704.7,8808.75,48.94
B000626,P005,2022-01-16,87,2,85,3406.05,510.91,340.6,4257.56,48.94
B000627,P005,2022-01-23,222,4,218,8691.3,1303.7,869.13,10864.13,48.94
B000628,P005,2022-01-30,112,2,110,4384.8,657.72,438.48,5481.0,48.94
B000629,P005,2022-02-06,260,5,255,10179.0,1526.85,1017.9,12723.75,48.94
B000630,P005,2022-02-13,86,2,84,3366.9,505.04,336.69,4208.63,48.94
B000631,P005,2022-02-20,60,1,59,2349.0,352.35,234.9,2936.25,48.94
B000632,P005,2022-02-27,94,2,92,3680.1,552.02,368.01,4600.13,48.94
B000633,P005,2022-03-06,83,2,81,3249.45,487.42,324.94,4061.81,48.94
B000634,P005,2022-03-13,75,2,73,2936.25,440.44,293.62,3670.31,48.94
B000635,P005,2022-03-20,81,2,79,3171.15,475.67,317.12,3963.94,48.94
B000636,P005,2022-03-27,82,2,80,3210.3,481.54,321.03,4012.87,48.94
B000637,P005,2022-04-03,75,2,73,2936.25,440.44,293.62,3670.31,48.94
B000638,P005,2022-04-10,81,2,79,3171.15,475.67,317.12,3963.94,48.94
B000639,P005,2022-04-17,82,2,80,3210.3,481.54,321.03,4012.87,48.94
B000640,P005,2022-04-24,52,1,51,2035.8,305.37,203.58,2544.75,48.94
B000641,P005,2022-05-01,81,2,79,3171.15,475.67,317.12,3963.94,48.94
B000642,P005,2022-05-08,86,2,84,3366.9,505.04,336.69,4208.63,48.94
B000643,P005,2022-05-15,105,2,103,4110.75,616.61,411.08,5138.44,48.94
B000644,P005,2022-05-22,94,2,92,3680.1,552.02,368.01,4600.13,48.94
B000645,P005,2022-05-29,71,1,70,2779.65,416.95,277.97,3474.57,48.94
B000646,P005,2022-06-05,100,2,98,3915.0,587.25,391.5,4893.75,48.94
B000647,P005,2022-06-12,66,1,65,2583.9,387.58,258.39,3229.87,48.94
B000648,P005,2022-06-19,79,2,77,3092.85,463.93,309.29,3866.07,48.94
B000649,P005,2022-06-26,92,2,90,3601.8,540.27,360.18,4502.25,48.94
B000650,P005,2022-07-03,62,1,61,2427.3,364.1,242.73,3034.13,48.94
B000651,P005,2022-07-10,87,2,85,3406.05,510.91,340.6,4257.56,48.94
